pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result,certification-result,certification-time
516332671,TRS_Innermost/Transformed_CSR_innermost_04/ExSec11_1_Luc02a_L.xml,13156080,AProVE21,33789,certified,551426,complete,5.580508354,2.17237091064,4.75660288E8,YES,CERTIFIED,0.05
516332672,TRS_Innermost/Transformed_CSR_innermost_04/ExIntrod_GM99_GM.xml,13156081,AProVE21,33789,certified,551426,complete,96.018024017,25.0695741177,5.606055936E9,YES,CERTIFIED,1.62
516332673,TRS_Innermost/Transformed_CSR_innermost_04/Ex24_Luc06_C.xml,13156082,AProVE21,33789,certified,551426,complete,52.479843008,28.6324691772,1.381003264E9,YES,CERTIFIED,1.06
516332674,TRS_Innermost/Transformed_CSR_innermost_04/LengthOfFiniteLists_complete_iGM.xml,13156083,AProVE21,33789,certified,551426,timeout (wallclock),805.090814966,301.008679152,1.6718544896E10,--,-,-
516332675,TRS_Innermost/Transformed_CSR_innermost_04/PALINDROME_nokinds_noand_GM.xml,13156084,AProVE21,33789,certified,551426,complete,8.206033082,2.86059880257,5.49777408E8,YES,CERTIFIED,0.38
516332676,TRS_Innermost/Transformed_CSR_innermost_04/Ex1_Luc04b_GM.xml,13156085,AProVE21,33789,certified,551426,complete,9.201577884,3.10265207291,8.0283648E8,YES,CERTIFIED,0.43
516332677,TRS_Innermost/Transformed_CSR_innermost_04/Ex9_BLR02_iGM.xml,13156086,AProVE21,33789,certified,551426,complete,15.714677251,4.99930405617,1.17110784E9,YES,CERTIFIED,0.85
516332678,TRS_Innermost/Transformed_CSR_innermost_04/ExSec4_2_DLMMU04_GM.xml,13156087,AProVE21,33789,certified,551426,complete,868.207922103,292.239779949,1.6085098496E10,--,-,-
516332679,TRS_Innermost/Transformed_CSR_innermost_04/Ex5_7_Luc97_iGM.xml,13156088,AProVE21,33789,certified,551426,complete,735.903115778,292.153719187,1.433882624E10,--,-,-
516332680,TRS_Innermost/Transformed_CSR_innermost_04/Ex1_GM99_iGM.xml,13156089,AProVE21,33789,certified,551426,complete,27.625258586,26.1918730736,1.015406592E9,YES,CERTIFIED,0.50
516332681,TRS_Innermost/Transformed_CSR_innermost_04/LengthOfFiniteLists_nosorts_noand_iGM.xml,13156090,AProVE21,33789,certified,551426,timeout (wallclock),661.229421508,301.009179831,1.575192576E10,--,-,-
516332682,TRS_Innermost/Transformed_CSR_innermost_04/Ex1_GM99_C.xml,13156091,AProVE21,33789,certified,551426,complete,95.613037382,42.8422970772,1.663320064E9,YES,CERTIFIED,1.82
516332683,TRS_Innermost/Transformed_CSR_innermost_04/PEANO_nosorts_noand_GM.xml,13156092,AProVE21,33789,certified,551426,complete,5.734759878,2.18474006653,4.7671296E8,YES,CERTIFIED,0.05
516332684,TRS_Innermost/Transformed_CSR_innermost_04/PEANO_complete_noand_iGM.xml,13156093,AProVE21,33789,certified,551426,complete,175.811855015,67.009316206,1.0810302464E10,YES,CERTIFIED,20.93
516332685,TRS_Innermost/Transformed_CSR_innermost_04/Ex26_Luc03b_GM.xml,13156094,AProVE21,33789,certified,551426,complete,8.750550878,3.04557299614,5.82049792E8,YES,CERTIFIED,0.17
516332686,TRS_Innermost/Transformed_CSR_innermost_04/ExSec11_1_Luc02a_iGM.xml,13156095,AProVE21,33789,certified,551426,complete,19.790343647,6.18467998505,1.254227968E9,YES,CERTIFIED,1.12
