pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result,certification-result,certification-time
516355861,Runtime_Complexity_Innermost_Rewriting/Strategy_removed_AG01/#4.30c.xml,13166214,tct-trs_v3.2.0_2020-06-28,29575,tct_rci_cert,360384,complete,785.940353206,296.079474926,4.54529024E8,MAYBE,-,-
516355862,Runtime_Complexity_Innermost_Rewriting/Strategy_removed_AG01/#4.30c.xml,13166214,AProVE21,33789,certified,551426,complete,34.463823059,21.0046799183,8.02308096E8,--,-,-
516355863,Runtime_Complexity_Innermost_Rewriting/Strategy_removed_AG01/#4.23.xml,13166215,tct-trs_v3.2.0_2020-06-28,29575,tct_rci_cert,360384,complete,854.259745781,296.028078079,3.60574976E8,MAYBE,-,-
516355864,Runtime_Complexity_Innermost_Rewriting/Strategy_removed_AG01/#4.23.xml,13166215,AProVE21,33789,certified,551426,complete,48.947347498,35.3662970066,7.3240576E8,--,-,-
516355865,Runtime_Complexity_Innermost_Rewriting/Strategy_removed_AG01/#4.32.xml,13166216,tct-trs_v3.2.0_2020-06-28,29575,tct_rci_cert,360384,complete,1.124462394,0.492182970047,4.3229184E7,"WORST_CASE(?,O(n^2))",CERTIFIED,0.06
516355866,Runtime_Complexity_Innermost_Rewriting/Strategy_removed_AG01/#4.32.xml,13166216,AProVE21,33789,certified,551426,complete,9.533575644,3.19834494591,7.15374592E8,"WORST_CASE(?,O(n^2))",CERTIFIED,0.11
516355867,Runtime_Complexity_Innermost_Rewriting/Strategy_removed_AG01/#4.22.xml,13166217,tct-trs_v3.2.0_2020-06-28,29575,tct_rci_cert,360384,complete,127.577150211,98.3426411152,2.31002112E8,MAYBE,-,-
516355868,Runtime_Complexity_Innermost_Rewriting/Strategy_removed_AG01/#4.22.xml,13166217,AProVE21,33789,certified,551426,complete,6.841741296,2.69900298119,4.8832512E8,--,-,-
516355869,Runtime_Complexity_Innermost_Rewriting/Strategy_removed_AG01/#4.30b.xml,13166218,tct-trs_v3.2.0_2020-06-28,29575,tct_rci_cert,360384,complete,868.251304302,296.169844151,4.83663872E8,MAYBE,-,-
516355870,Runtime_Complexity_Innermost_Rewriting/Strategy_removed_AG01/#4.30b.xml,13166218,AProVE21,33789,certified,551426,complete,66.56575166,52.7659831047,8.40511488E8,--,-,-
