pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result,output-size
516990653,Runtime_Complexity_Full_Rewriting/TCT_12/polycounter-10.xml,13160463,tct-trs_v3.2.0_2020-06-28,29575,tct_rc,360390,complete,1182.07407125,299.458343029,3.3551699968E10,"WORST_CASE(Omega(n^1),?)",4542
516990654,Runtime_Complexity_Full_Rewriting/TCT_12/polycounter-10.xml,13160463,AProVE21,33789,complexity,551428,complete,1164.21188896,295.731842041,2.2858006528E10,"WORST_CASE(Omega(n^1),?)",6554
516990655,Runtime_Complexity_Full_Rewriting/TCT_12/recursion-10.xml,13160464,tct-trs_v3.2.0_2020-06-28,29575,tct_rc,360390,complete,79.443446808,33.6681079865,2.6236928E8,"WORST_CASE(Omega(n^1),O(n^10))",247162
516990656,Runtime_Complexity_Full_Rewriting/TCT_12/recursion-10.xml,13160464,AProVE21,33789,complexity,551428,complete,682.538507509,292.076225996,1.209407488E10,"WORST_CASE(Omega(n^1),O(n^10))",205247
516990657,Runtime_Complexity_Full_Rewriting/TCT_12/recursion-5.xml,13160465,tct-trs_v3.2.0_2020-06-28,29575,tct_rc,360390,complete,37.30729373,14.1401319504,2.07261696E8,"WORST_CASE(Omega(n^1),O(n^5))",70044
516990658,Runtime_Complexity_Full_Rewriting/TCT_12/recursion-5.xml,13160465,AProVE21,33789,complexity,551428,complete,395.679677105,291.963202953,1.0390679552E10,"WORST_CASE(Omega(n^1),O(n^5))",20448
516990659,Runtime_Complexity_Full_Rewriting/TCT_12/polycounter-5.xml,13160466,tct-trs_v3.2.0_2020-06-28,29575,tct_rc,360390,complete,29.53164655,8.76958298683,1.99000064E8,"WORST_CASE(Omega(n^1),?)",2487
516990660,Runtime_Complexity_Full_Rewriting/TCT_12/polycounter-5.xml,13160466,AProVE21,33789,complexity,551428,complete,1041.34035824,292.169690847,1.1238887424E10,"WORST_CASE(Omega(n^1),O(n^5))",16813
516990661,Runtime_Complexity_Full_Rewriting/TCT_12/sat.xml,13160467,tct-trs_v3.2.0_2020-06-28,29575,tct_rc,360390,complete,529.425949882,295.383208036,2.606587904E9,"WORST_CASE(Omega(n^1),?)",4642
516990662,Runtime_Complexity_Full_Rewriting/TCT_12/sat.xml,13160467,AProVE21,33789,complexity,551428,complete,337.722861412,291.888807058,1.0313351168E10,"WORST_CASE(Omega(n^1),?)",5365
516990663,Runtime_Complexity_Full_Rewriting/SK90/2.54.xml,13160634,tct-trs_v3.2.0_2020-06-28,29575,tct_rc,360390,complete,0.195352006,0.104547023773,3.5069952E7,"WORST_CASE(Omega(n^1),O(n^1))",3430
516990664,Runtime_Complexity_Full_Rewriting/SK90/2.54.xml,13160634,AProVE21,33789,complexity,551428,complete,5.239247207,2.01361584663,4.73468928E8,"WORST_CASE(Omega(n^1),O(n^1))",3956
516990665,Runtime_Complexity_Full_Rewriting/SK90/4.31.xml,13160635,tct-trs_v3.2.0_2020-06-28,29575,tct_rc,360390,complete,554.703474114,295.214777946,1.4902505472E10,"WORST_CASE(NON_POLY,?)",2410
516990666,Runtime_Complexity_Full_Rewriting/SK90/4.31.xml,13160635,AProVE21,33789,complexity,551428,complete,5.14390709,1.96143698692,4.68557824E8,"WORST_CASE(NON_POLY,?)",2404
516990667,Runtime_Complexity_Full_Rewriting/SK90/2.28.xml,13160636,tct-trs_v3.2.0_2020-06-28,29575,tct_rc,360390,complete,592.122583178,295.109897137,1.5498100736E10,"WORST_CASE(Omega(n^1),?)",1707
516990668,Runtime_Complexity_Full_Rewriting/SK90/2.28.xml,13160636,AProVE21,33789,complexity,551428,timeout (wallclock),1145.98351604,301.031330109,1.8535862272E10,"WORST_CASE(Omega(n^1),?)",2880
516990669,Runtime_Complexity_Full_Rewriting/SK90/2.53.xml,13160637,tct-trs_v3.2.0_2020-06-28,29575,tct_rc,360390,complete,0.015675217,0.0581338405609,3751936.0,"WORST_CASE(Omega(n^1),O(n^1))",3623
516990670,Runtime_Complexity_Full_Rewriting/SK90/2.53.xml,13160637,AProVE21,33789,complexity,551428,complete,5.417024976,2.04026889801,4.815872E8,"WORST_CASE(Omega(n^1),O(n^1))",4218
516990671,Runtime_Complexity_Full_Rewriting/SK90/2.21.xml,13160638,tct-trs_v3.2.0_2020-06-28,29575,tct_rc,360390,complete,7.402888002,2.97200989723,1.1757568E8,"WORST_CASE(Omega(n^1),?)",1918
516990672,Runtime_Complexity_Full_Rewriting/SK90/2.21.xml,13160638,AProVE21,33789,complexity,551428,complete,5.09375674,1.9885969162,4.67992576E8,"WORST_CASE(NON_POLY,?)",2220
516990673,Runtime_Complexity_Full_Rewriting/SK90/4.38.xml,13160639,tct-trs_v3.2.0_2020-06-28,29575,tct_rc,360390,complete,0.229043002,0.115802049637,2.9519872E7,"WORST_CASE(Omega(n^1),O(n^1))",3792
516990674,Runtime_Complexity_Full_Rewriting/SK90/4.38.xml,13160639,AProVE21,33789,complexity,551428,complete,5.426536504,2.08373999596,4.80514048E8,"WORST_CASE(Omega(n^1),O(n^1))",4398
516990675,Runtime_Complexity_Full_Rewriting/SK90/2.26.xml,13160640,tct-trs_v3.2.0_2020-06-28,29575,tct_rc,360390,complete,606.315923217,295.14796114,2.5802121216E10,"WORST_CASE(NON_POLY,?)",3046
516990676,Runtime_Complexity_Full_Rewriting/SK90/2.26.xml,13160640,AProVE21,33789,complexity,551428,complete,5.254234488,2.11315321922,4.69356544E8,"WORST_CASE(NON_POLY,?)",4720
516990677,Runtime_Complexity_Full_Rewriting/SK90/4.43.xml,13160641,tct-trs_v3.2.0_2020-06-28,29575,tct_rc,360390,complete,456.040643471,295.678122044,4.16229376E9,"WORST_CASE(Omega(n^1),?)",2412
516990678,Runtime_Complexity_Full_Rewriting/SK90/4.43.xml,13160641,AProVE21,33789,complexity,551428,complete,1144.58590096,295.023635149,1.4972649472E10,"WORST_CASE(Omega(n^1),?)",3574
516990679,Runtime_Complexity_Full_Rewriting/SK90/2.13.xml,13160642,tct-trs_v3.2.0_2020-06-28,29575,tct_rc,360390,complete,1.427190654,0.434980869293,6.5024E7,"WORST_CASE(Omega(n^1),O(n^1))",6829
516990680,Runtime_Complexity_Full_Rewriting/SK90/2.13.xml,13160642,AProVE21,33789,complexity,551428,complete,22.949274104,7.44940590858,1.434300416E9,"WORST_CASE(Omega(n^1),O(n^1))",15704
516990681,Runtime_Complexity_Full_Rewriting/SK90/2.14.xml,13160643,tct-trs_v3.2.0_2020-06-28,29575,tct_rc,360390,complete,0.056197634,0.099750995636,1.0166272E7,"WORST_CASE(Omega(n^1),O(n^1))",4632
516990682,Runtime_Complexity_Full_Rewriting/SK90/2.14.xml,13160643,AProVE21,33789,complexity,551428,complete,8.671902311,2.94737005234,1.148960768E9,"WORST_CASE(Omega(n^1),O(n^1))",5776
516990683,Runtime_Complexity_Full_Rewriting/SK90/2.61.xml,13160644,tct-trs_v3.2.0_2020-06-28,29575,tct_rc,360390,complete,0.474612429,0.221769094467,5.234688E7,"WORST_CASE(?,O(n^1))",3476
516990684,Runtime_Complexity_Full_Rewriting/SK90/2.61.xml,13160644,AProVE21,33789,complexity,551428,complete,339.451848172,291.89528203,1.069795328E10,"WORST_CASE(?,O(n^2))",32763
516990685,Runtime_Complexity_Full_Rewriting/SK90/4.12.xml,13160645,tct-trs_v3.2.0_2020-06-28,29575,tct_rc,360390,complete,0.794113617,0.297245025635,4.6358528E7,"WORST_CASE(Omega(n^1),O(n^1))",12968
516990686,Runtime_Complexity_Full_Rewriting/SK90/4.12.xml,13160645,AProVE21,33789,complexity,551428,complete,5.566548899,2.13712406158,4.72010752E8,"WORST_CASE(Omega(n^1),O(n^1))",4299
516990687,Runtime_Complexity_Full_Rewriting/SK90/4.60.xml,13160646,tct-trs_v3.2.0_2020-06-28,29575,tct_rc,360390,complete,645.890158527,295.195739985,2.8675579904E10,"WORST_CASE(Omega(n^1),?)",2528
516990688,Runtime_Complexity_Full_Rewriting/SK90/4.60.xml,13160646,AProVE21,33789,complexity,551428,complete,5.473224071,2.1080160141,4.81542144E8,"WORST_CASE(NON_POLY,?)",4449
516990689,Runtime_Complexity_Full_Rewriting/SK90/2.02.xml,13160647,tct-trs_v3.2.0_2020-06-28,29575,tct_rc,360390,complete,0.123173724,0.109017133713,2.4563712E7,"WORST_CASE(Omega(n^1),O(n^1))",3086
516990690,Runtime_Complexity_Full_Rewriting/SK90/2.02.xml,13160647,AProVE21,33789,complexity,551428,complete,9.373982289,3.13575291634,1.136144384E9,"WORST_CASE(Omega(n^1),O(n^1))",5385
