pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result,output-size
487529698,Derivational_Complexity_Full_Rewriting/Gebhardt_06/01.xml,11765308,tct-trs_v3.2.0_2020-06-28,29575,tct_dc,360388,complete,400.171338543,293.915383101,1.143619584E9,MAYBE,802
487529699,Derivational_Complexity_Full_Rewriting/Gebhardt_06/01.xml,11765308,AProVE,29458,rcdcRelativeAlsoLower,360175,timeout (wallclock),811.01469853,301.007751942,1.5516028928E10,MAYBE,256
487529706,Derivational_Complexity_Full_Rewriting/Gebhardt_06/02.xml,11765312,tct-trs_v3.2.0_2020-06-28,29575,tct_dc,360388,complete,410.246064361,293.857739925,1.109356544E9,MAYBE,805
487529707,Derivational_Complexity_Full_Rewriting/Gebhardt_06/02.xml,11765312,AProVE,29458,rcdcRelativeAlsoLower,360175,complete,797.44496121,292.105969191,1.5521849344E10,MAYBE,310133
487529712,Derivational_Complexity_Full_Rewriting/Gebhardt_06/03.xml,11765315,tct-trs_v3.2.0_2020-06-28,29575,tct_dc,360388,complete,436.680525449,294.198634148,1.191886848E9,MAYBE,802
487529713,Derivational_Complexity_Full_Rewriting/Gebhardt_06/03.xml,11765315,AProVE,29458,rcdcRelativeAlsoLower,360175,timeout (wallclock),816.609621272,301.018654108,1.5540252672E10,MAYBE,256
487529714,Derivational_Complexity_Full_Rewriting/Gebhardt_06/04.xml,11765316,tct-trs_v3.2.0_2020-06-28,29575,tct_dc,360388,complete,419.341463277,293.576427937,9.81929984E8,MAYBE,804
487529715,Derivational_Complexity_Full_Rewriting/Gebhardt_06/04.xml,11765316,AProVE,29458,rcdcRelativeAlsoLower,360175,complete,1121.50440555,292.044422865,1.8054254592E10,MAYBE,207900
487529704,Derivational_Complexity_Full_Rewriting/Gebhardt_06/05.xml,11765311,tct-trs_v3.2.0_2020-06-28,29575,tct_dc,360388,complete,432.157885618,294.108747005,1.036095488E9,MAYBE,805
487529705,Derivational_Complexity_Full_Rewriting/Gebhardt_06/05.xml,11765311,AProVE,29458,rcdcRelativeAlsoLower,360175,complete,807.999004672,294.429518223,1.5026249728E10,MAYBE,297925
487529700,Derivational_Complexity_Full_Rewriting/Gebhardt_06/06.xml,11765309,tct-trs_v3.2.0_2020-06-28,29575,tct_dc,360388,complete,423.811326451,294.086741924,9.98805504E8,MAYBE,805
487529701,Derivational_Complexity_Full_Rewriting/Gebhardt_06/06.xml,11765309,AProVE,29458,rcdcRelativeAlsoLower,360175,complete,756.091338092,293.259392977,1.5364665344E10,MAYBE,276488
487529690,Derivational_Complexity_Full_Rewriting/Gebhardt_06/07.xml,11765304,tct-trs_v3.2.0_2020-06-28,29575,tct_dc,360388,complete,453.084338334,293.270973921,1.046122496E9,MAYBE,805
487529691,Derivational_Complexity_Full_Rewriting/Gebhardt_06/07.xml,11765304,AProVE,29458,rcdcRelativeAlsoLower,360175,timeout (wallclock),785.432819481,301.033948898,1.547114496E10,MAYBE,256
487529702,Derivational_Complexity_Full_Rewriting/Gebhardt_06/08.xml,11765310,tct-trs_v3.2.0_2020-06-28,29575,tct_dc,360388,complete,446.898211887,294.079623222,1.156091904E9,MAYBE,802
