pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result,output-size
487525182,Integer_Transition_Systems/From_T2/ex2.t2.smt2,11761849,Ctrl,3723,Transition,23757,complete,3.726460094,3.48261904716,2.1798912E7,MAYBE,3339
487525183,Integer_Transition_Systems/From_T2/ex2.t2.smt2,11761849,irankfinder v1.3.2,29509,competition,360226,complete,2.637067638,2.64028215408,3.1944704E7,NO,685
487525184,Integer_Transition_Systems/From_T2/ex2.t2.smt2,11761849,LoAT,28959,loat_nonterm_proofout,360195,complete,0.073461998,0.116780042648,2228224.0,NO,18409
487525185,Integer_Transition_Systems/From_T2/ud.t2.smt2,11761850,Ctrl,3723,Transition,23757,timeout (wallclock),314.231965551,301.043865919,3.2145408E7,MAYBE,243
487525186,Integer_Transition_Systems/From_T2/ud.t2.smt2,11761850,irankfinder v1.3.2,29509,competition,360226,complete,82.625660846,82.6774559021,4.511744E7,YES,1590
487525187,Integer_Transition_Systems/From_T2/ud.t2.smt2,11761850,LoAT,28959,loat_nonterm_proofout,360195,complete,4.438654009,4.44966292381,2.117632E7,"WORST_CASE(Omega(0),?)",202961
487525188,Integer_Transition_Systems/From_T2/java_EqUserDefRec.c.t2.smt2,11761851,Ctrl,3723,Transition,23757,complete,10.645870235,10.0628969669,2.3482368E7,YES,8355
487525189,Integer_Transition_Systems/From_T2/java_EqUserDefRec.c.t2.smt2,11761851,irankfinder v1.3.2,29509,competition,360226,complete,3.007489361,3.00974702835,3.2342016E7,YES,379
487525190,Integer_Transition_Systems/From_T2/java_EqUserDefRec.c.t2.smt2,11761851,LoAT,28959,loat_nonterm_proofout,360195,complete,0.19178636,0.229963779449,1.3103104E7,"WORST_CASE(Omega(0),?)",18221
487525191,Integer_Transition_Systems/From_T2/ex33.t2.smt2,11761852,Ctrl,3723,Transition,23757,complete,0.175192989,0.224766016006,8871936.0,YES,2127
