pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result,output-size
516978938,TRS_Innermost/Transformed_CSR_innermost_04/ExSec11_1_Luc02a_L.xml,13156080,muterm 6.0.3,22652,default,326595,complete,0.023091307,0.0849561691284,2023424.0,YES,7292
516978939,TRS_Innermost/Transformed_CSR_innermost_04/ExSec11_1_Luc02a_L.xml,13156080,AProVE21,33789,standard,551423,complete,5.584856621,2.0762898922,4.74898432E8,YES,2751
516978940,TRS_Innermost/Transformed_CSR_innermost_04/ExIntrod_GM99_GM.xml,13156081,muterm 6.0.3,22652,default,326595,timeout (wallclock),300.555864475,301.028837919,3.85130496E8,MAYBE,242
516978941,TRS_Innermost/Transformed_CSR_innermost_04/ExIntrod_GM99_GM.xml,13156081,AProVE21,33789,standard,551423,complete,99.385249697,28.5666952133,5.24443648E9,YES,93117
516978942,TRS_Innermost/Transformed_CSR_innermost_04/Ex24_Luc06_C.xml,13156082,muterm 6.0.3,22652,default,326595,timeout (wallclock),309.530078399,301.038947105,1.23858944E8,MAYBE,242
516978943,TRS_Innermost/Transformed_CSR_innermost_04/Ex24_Luc06_C.xml,13156082,AProVE21,33789,standard,551423,complete,5.652729935,5.95938205719,4.7284224E8,YES,4486
516978944,TRS_Innermost/Transformed_CSR_innermost_04/LengthOfFiniteLists_complete_iGM.xml,13156083,muterm 6.0.3,22652,default,326595,timeout (wallclock),322.953966043,301.007420063,1.74886912E8,MAYBE,242
516978945,TRS_Innermost/Transformed_CSR_innermost_04/LengthOfFiniteLists_complete_iGM.xml,13156083,AProVE21,33789,standard,551423,timeout (wallclock),948.27187843,301.062492132,1.6677228544E10,MAYBE,243
516978946,TRS_Innermost/Transformed_CSR_innermost_04/PALINDROME_nokinds_noand_GM.xml,13156084,muterm 6.0.3,22652,default,326595,complete,1.223832997,1.26901388168,1.0440704E7,YES,127724
516978947,TRS_Innermost/Transformed_CSR_innermost_04/PALINDROME_nokinds_noand_GM.xml,13156084,AProVE21,33789,standard,551423,complete,9.600980274,3.16322398186,6.52468224E8,YES,25708
516978948,TRS_Innermost/Transformed_CSR_innermost_04/Ex1_Luc04b_GM.xml,13156085,muterm 6.0.3,22652,default,326595,complete,0.779602566,0.859556913376,6483968.0,YES,30337
516978949,TRS_Innermost/Transformed_CSR_innermost_04/Ex1_Luc04b_GM.xml,13156085,AProVE21,33789,standard,551423,complete,8.919606427,3.13585615158,5.93801216E8,YES,23533
516978950,TRS_Innermost/Transformed_CSR_innermost_04/Ex9_BLR02_iGM.xml,13156086,muterm 6.0.3,22652,default,326595,complete,0.539554573,0.539211988449,8589312.0,YES,104027
516978951,TRS_Innermost/Transformed_CSR_innermost_04/Ex9_BLR02_iGM.xml,13156086,AProVE21,33789,standard,551423,complete,16.718363891,5.26429414749,1.2029952E9,YES,77968
516978952,TRS_Innermost/Transformed_CSR_innermost_04/ExSec4_2_DLMMU04_GM.xml,13156087,muterm 6.0.3,22652,default,326595,timeout (wallclock),290.433696209,301.007544041,5.3374976E7,MAYBE,242
516978953,TRS_Innermost/Transformed_CSR_innermost_04/ExSec4_2_DLMMU04_GM.xml,13156087,AProVE21,33789,standard,551423,timeout (wallclock),885.631024416,301.007586956,1.61068032E10,MAYBE,243
516978954,TRS_Innermost/Transformed_CSR_innermost_04/Ex5_7_Luc97_iGM.xml,13156088,muterm 6.0.3,22652,default,326595,timeout (wallclock),298.741007351,301.036641121,1.96755456E8,MAYBE,242
516978955,TRS_Innermost/Transformed_CSR_innermost_04/Ex5_7_Luc97_iGM.xml,13156088,AProVE21,33789,standard,551423,timeout (wallclock),796.471418335,301.055413961,1.6634458112E10,MAYBE,243
