pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result,certification-result,certification-time,output-size
487556029,Runtime_Complexity_Innermost_Rewriting/HirokawaMiddeldorp_04/n002.xml,11768667,tct-trs_v3.2.0_2020-06-28,29575,tct_rci_cert,360384,complete,53.994795933,20.1599159241,6.4892928E7,MAYBE,-,-,-
487556030,Runtime_Complexity_Innermost_Rewriting/HirokawaMiddeldorp_04/n002.xml,11768667,AProVE,29458,certified,360177,complete,10.163793466,3.80849599838,9.361408E8,MAYBE,-,-,-
487556019,Runtime_Complexity_Innermost_Rewriting/HirokawaMiddeldorp_04/n003.xml,11768662,tct-trs_v3.2.0_2020-06-28,29575,tct_rci_cert,360384,complete,48.186600422,20.1683421135,4.9754112E7,MAYBE,-,-,-
487556020,Runtime_Complexity_Innermost_Rewriting/HirokawaMiddeldorp_04/n003.xml,11768662,AProVE,29458,certified,360177,complete,8.942448389,3.71796011925,7.63408384E8,MAYBE,-,-,-
487556021,Runtime_Complexity_Innermost_Rewriting/HirokawaMiddeldorp_04/n004.xml,11768663,tct-trs_v3.2.0_2020-06-28,29575,tct_rci_cert,360384,complete,51.910310583,20.1267240047,6.1054976E7,MAYBE,-,-,-
487556022,Runtime_Complexity_Innermost_Rewriting/HirokawaMiddeldorp_04/n004.xml,11768663,AProVE,29458,certified,360177,complete,8.833673866,3.79960298538,1.06596352E9,MAYBE,-,-,-
487556027,Runtime_Complexity_Innermost_Rewriting/HirokawaMiddeldorp_04/n005.xml,11768666,tct-trs_v3.2.0_2020-06-28,29575,tct_rci_cert,360384,complete,62.164285574,20.1572899818,1.3225984E8,MAYBE,-,-,-
487556028,Runtime_Complexity_Innermost_Rewriting/HirokawaMiddeldorp_04/n005.xml,11768666,AProVE,29458,certified,360177,complete,10.467927623,4.06184601784,6.17873408E8,MAYBE,-,-,-
487556033,Runtime_Complexity_Innermost_Rewriting/HirokawaMiddeldorp_04/n006.xml,11768669,tct-trs_v3.2.0_2020-06-28,29575,tct_rci_cert,360384,complete,47.187355236,20.1742961407,9.127936E7,MAYBE,-,-,-
487556034,Runtime_Complexity_Innermost_Rewriting/HirokawaMiddeldorp_04/n006.xml,11768669,AProVE,29458,certified,360177,complete,9.169199969,3.85695195198,7.76749056E8,MAYBE,-,-,-
487556039,Runtime_Complexity_Innermost_Rewriting/HirokawaMiddeldorp_04/n007.xml,11768672,tct-trs_v3.2.0_2020-06-28,29575,tct_rci_cert,360384,complete,9.614731741,3.29458498955,1.25861888E8,MAYBE,-,-,-
487556040,Runtime_Complexity_Innermost_Rewriting/HirokawaMiddeldorp_04/n007.xml,11768672,AProVE,29458,certified,360177,complete,3.816585453,1.8051199913,2.24014336E8,MAYBE,-,-,-
487556035,Runtime_Complexity_Innermost_Rewriting/HirokawaMiddeldorp_04/t001.xml,11768670,tct-trs_v3.2.0_2020-06-28,29575,tct_rci_cert,360384,timeout (wallclock),1038.53039859,301.021992207,1.3070336E9,MAYBE,-,-,-
487556036,Runtime_Complexity_Innermost_Rewriting/HirokawaMiddeldorp_04/t001.xml,11768670,AProVE,29458,certified,360177,timeout (wallclock),742.473608296,301.00752902,1.1326574592E10,MAYBE,-,-,-
487556031,Runtime_Complexity_Innermost_Rewriting/HirokawaMiddeldorp_04/t002.xml,11768668,tct-trs_v3.2.0_2020-06-28,29575,tct_rci_cert,360384,timeout (wallclock),1033.03570538,301.037889957,1.363910656E9,MAYBE,-,-,-
487556032,Runtime_Complexity_Innermost_Rewriting/HirokawaMiddeldorp_04/t002.xml,11768668,AProVE,29458,certified,360177,complete,582.78886899,294.343745947,6.2173184E9,MAYBE,-,-,-
487556017,Runtime_Complexity_Innermost_Rewriting/HirokawaMiddeldorp_04/t003.xml,11768661,tct-trs_v3.2.0_2020-06-28,29575,tct_rci_cert,360384,timeout (wallclock),1032.93032491,301.034719944,1.60045056E9,MAYBE,-,-,-
487556018,Runtime_Complexity_Innermost_Rewriting/HirokawaMiddeldorp_04/t003.xml,11768661,AProVE,29458,certified,360177,timeout (wallclock),432.554193871,301.024401903,7.219798016E9,MAYBE,-,-,-
487556015,Runtime_Complexity_Innermost_Rewriting/HirokawaMiddeldorp_04/t004.xml,11768660,tct-trs_v3.2.0_2020-06-28,29575,tct_rci_cert,360384,complete,144.624422509,51.6926457882,5.764775936E9,MAYBE,-,-,-
487556016,Runtime_Complexity_Innermost_Rewriting/HirokawaMiddeldorp_04/t004.xml,11768660,AProVE,29458,certified,360177,complete,146.530778785,115.704870939,5.473349632E9,MAYBE,-,-,-
487556037,Runtime_Complexity_Innermost_Rewriting/HirokawaMiddeldorp_04/t009.xml,11768671,tct-trs_v3.2.0_2020-06-28,29575,tct_rci_cert,360384,complete,844.875997114,296.272464037,2.911227904E9,MAYBE,-,-,-
487556038,Runtime_Complexity_Innermost_Rewriting/HirokawaMiddeldorp_04/t009.xml,11768671,AProVE,29458,certified,360177,complete,1143.77782354,292.426958084,6.03213824E9,MAYBE,-,-,-
487556041,Runtime_Complexity_Innermost_Rewriting/HirokawaMiddeldorp_04/t011.xml,11768673,tct-trs_v3.2.0_2020-06-28,29575,tct_rci_cert,360384,complete,0.360402047,0.120251893997,3.5610624E7,"WORST_CASE(?,O(n^1))",CERTIFIED,0.0,4454
487556042,Runtime_Complexity_Innermost_Rewriting/HirokawaMiddeldorp_04/t011.xml,11768673,AProVE,29458,certified,360177,complete,4.033447033,1.822920084,2.90619392E8,"WORST_CASE(?,O(n^1))",CERTIFIED,0.0,3660
487556025,Runtime_Complexity_Innermost_Rewriting/HirokawaMiddeldorp_04/t013.xml,11768665,tct-trs_v3.2.0_2020-06-28,29575,tct_rci_cert,360384,complete,80.07381449,29.162612915,1.52844288E9,MAYBE,-,-,-
487556026,Runtime_Complexity_Innermost_Rewriting/HirokawaMiddeldorp_04/t013.xml,11768665,AProVE,29458,certified,360177,complete,206.247315094,189.850018024,2.125418496E9,MAYBE,-,-,-
487556023,Runtime_Complexity_Innermost_Rewriting/HirokawaMiddeldorp_04/t014.xml,11768664,tct-trs_v3.2.0_2020-06-28,29575,tct_rci_cert,360384,complete,3.519203567,1.34881210327,6.9271552E7,"WORST_CASE(?,O(n^2))",CERTIFIED,0.1,42163
487556024,Runtime_Complexity_Innermost_Rewriting/HirokawaMiddeldorp_04/t014.xml,11768664,AProVE,29458,certified,360177,complete,34.842656612,9.6980471611,3.606949888E9,"WORST_CASE(?,O(n^2))",CERTIFIED,0.2,97055
487556049,Runtime_Complexity_Innermost_Rewriting/CiME_04/ack_prolog.xml,11768677,tct-trs_v3.2.0_2020-06-28,29575,tct_rci_cert,360384,complete,600.870263635,296.132686138,5.1587072E8,MAYBE,-,-,-
487556050,Runtime_Complexity_Innermost_Rewriting/CiME_04/ack_prolog.xml,11768677,AProVE,29458,certified,360177,complete,58.84775924,39.0135769844,1.398951936E9,MAYBE,-,-,-
487556047,Runtime_Complexity_Innermost_Rewriting/CiME_04/append-hard.xml,11768676,tct-trs_v3.2.0_2020-06-28,29575,tct_rci_cert,360384,complete,44.734351796,15.8980391026,3.0787584E8,MAYBE,-,-,-
487556048,Runtime_Complexity_Innermost_Rewriting/CiME_04/append-hard.xml,11768676,AProVE,29458,certified,360177,complete,6.524890752,2.4979929924,4.08276992E8,MAYBE,-,-,-
487556057,Runtime_Complexity_Innermost_Rewriting/CiME_04/append-wrong.xml,11768681,tct-trs_v3.2.0_2020-06-28,29575,tct_rci_cert,360384,complete,1180.90502327,296.151849985,2.62270976E8,MAYBE,-,-,-
487556058,Runtime_Complexity_Innermost_Rewriting/CiME_04/append-wrong.xml,11768681,AProVE,29458,certified,360177,complete,134.562126313,122.883235931,4.52276224E8,MAYBE,-,-,-
487556053,Runtime_Complexity_Innermost_Rewriting/CiME_04/append.xml,11768679,tct-trs_v3.2.0_2020-06-28,29575,tct_rci_cert,360384,complete,0.53868931,0.196707963943,3.7740544E7,"WORST_CASE(?,O(n^1))",CERTIFIED,0.0,15983
