pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result,certification-result,certification-time
516948830,TRS_Relative/Relative_05/rtL-me2.xml,13153065,ttt2-1.20,33885,ttt2_cert,552235,complete,4.184283744,1.40195202827,3.64670976E8,YES,CERTIFIED,0.81
516948831,TRS_Relative/Relative_05/rtL-me2.xml,13153065,AProVE21,33789,certified,552179,complete,7.402021937,2.80640697479,6.32446976E8,YES,CERTIFIED,0.13
516948832,TRS_Relative/Relative_05/rt1-1.xml,13153066,ttt2-1.20,33885,ttt2_cert,552235,complete,0.407169986,0.407652139664,7.667712E7,YES,CERTIFIED,0.06
516948833,TRS_Relative/Relative_05/rt1-1.xml,13153066,AProVE21,33789,certified,552179,complete,5.696644268,2.19485902786,4.79625216E8,YES,CERTIFIED,0.01
516948834,TRS_Relative/Relative_05/rt3-9.xml,13153067,ttt2-1.20,33885,ttt2_cert,552235,complete,2.372642535,0.880953073502,3.88276224E8,YES,CERTIFIED,0.16
516948835,TRS_Relative/Relative_05/rt3-9.xml,13153067,AProVE21,33789,certified,552179,complete,8.440342243,3.32607793808,7.40089856E8,YES,CERTIFIED,0.08
516948836,TRS_Relative/Relative_05/rt3-7.xml,13153068,ttt2-1.20,33885,ttt2_cert,552235,complete,1.228710488,0.590318918228,2.77086208E8,YES,CERTIFIED,0.10
516948837,TRS_Relative/Relative_05/rt3-7.xml,13153068,AProVE21,33789,certified,552179,complete,7.282686509,2.61598920822,5.7954304E8,YES,CERTIFIED,0.05
516948838,TRS_Relative/Relative_05/rtL-wl1o.xml,13153069,ttt2-1.20,33885,ttt2_cert,552235,complete,9.079177443,7.34274792671,3.33451264E8,MAYBE,-,-
516948839,TRS_Relative/Relative_05/rtL-wl1o.xml,13153069,AProVE21,33789,certified,552179,complete,1140.59727336,292.094562054,9.484992512E9,MAYBE,-,-
516948840,TRS_Relative/Relative_05/rtL-evo.xml,13153070,ttt2-1.20,33885,ttt2_cert,552235,complete,0.369715704,0.399111032486,6.8837376E7,NO,CERTIFIED,0.09
516948841,TRS_Relative/Relative_05/rtL-evo.xml,13153070,AProVE21,33789,certified,552179,complete,6.705967003,2.43720507622,5.40381184E8,NO,CERTIFIED,0.07
516948842,TRS_Relative/Relative_05/rtL-cbn1.xml,13153071,ttt2-1.20,33885,ttt2_cert,552235,complete,21.773565567,7.39279198647,5.87067392E8,MAYBE,-,-
516948843,TRS_Relative/Relative_05/rtL-cbn1.xml,13153071,AProVE21,33789,certified,552179,timeout (wallclock),1187.83075786,301.088732004,1.7171939328E10,--,-,-
516948844,TRS_Relative/Relative_05/rt2-7.xml,13153072,ttt2-1.20,33885,ttt2_cert,552235,complete,2.240369589,0.829408884048,7.8942208E8,YES,CERTIFIED,0.05
516948845,TRS_Relative/Relative_05/rt2-7.xml,13153072,AProVE21,33789,certified,552179,complete,7.662190793,2.75007987022,6.8458496E8,YES,CERTIFIED,0.07
516948846,TRS_Relative/Relative_05/rt3-6.xml,13153073,ttt2-1.20,33885,ttt2_cert,552235,complete,1.071900784,0.548140048981,3.05016832E8,NO,CERTIFIED,0.03
516948847,TRS_Relative/Relative_05/rt3-6.xml,13153073,AProVE21,33789,certified,552179,complete,5.40501817,2.12407302856,4.7673344E8,NO,CERTIFIED,0.01
516948848,TRS_Relative/Relative_05/rt3-1.xml,13153074,ttt2-1.20,33885,ttt2_cert,552235,complete,0.872603316,0.535770893097,2.86830592E8,YES,CERTIFIED,0.07
516948849,TRS_Relative/Relative_05/rt3-1.xml,13153074,AProVE21,33789,certified,552179,complete,7.469884596,2.68462705612,6.1431808E8,YES,CERTIFIED,0.06
516948850,TRS_Relative/Relative_05/rt3-8.xml,13153075,ttt2-1.20,33885,ttt2_cert,552235,complete,0.384851122,0.392449140549,6.5486848E7,NO,CERTIFIED,0.04
516948851,TRS_Relative/Relative_05/rt3-8.xml,13153075,AProVE21,33789,certified,552179,complete,5.576040586,5.89909005165,4.8326656E8,NO,CERTIFIED,0.03
516948852,TRS_Relative/Relative_05/rtL-me3.xml,13153076,ttt2-1.20,33885,ttt2_cert,552235,complete,12.447793686,3.53183317184,5.57907968E8,YES,CERTIFIED,0.85
516948853,TRS_Relative/Relative_05/rtL-me3.xml,13153076,AProVE21,33789,certified,552179,complete,7.743983232,2.82292890549,6.59632128E8,YES,CERTIFIED,0.20
516948854,TRS_Relative/Relative_05/rtL-rw2.xml,13153077,ttt2-1.20,33885,ttt2_cert,552235,complete,22.358574448,7.42199707031,9.44934912E8,MAYBE,-,-
516948855,TRS_Relative/Relative_05/rtL-rw2.xml,13153077,AProVE21,33789,certified,552179,timeout (wallclock),1192.14089618,301.078450918,1.6855179264E10,--,-,-
516948856,TRS_Relative/Relative_05/rt2-1.xml,13153078,ttt2-1.20,33885,ttt2_cert,552235,complete,0.698837123,0.50336098671,2.4475648E8,YES,CERTIFIED,0.06
516948857,TRS_Relative/Relative_05/rt2-1.xml,13153078,AProVE21,33789,certified,552179,complete,6.365466728,2.57266283035,5.06728448E8,YES,CERTIFIED,0.02
516948858,TRS_Relative/Relative_05/rtL-wl1nz.xml,13153079,ttt2-1.20,33885,ttt2_cert,552235,complete,3.528913369,1.2199280262,5.3213184E8,YES,CERTIFIED,0.19
516948859,TRS_Relative/Relative_05/rtL-wl1nz.xml,13153079,AProVE21,33789,certified,552179,complete,7.088040392,2.61803793907,6.36530688E8,YES,CERTIFIED,0.07
516948860,TRS_Relative/Relative_05/rtL-rw5.xml,13153080,ttt2-1.20,33885,ttt2_cert,552235,complete,22.426472347,7.42172908783,1.55348992E9,MAYBE,-,-
516948861,TRS_Relative/Relative_05/rtL-rw5.xml,13153080,AProVE21,33789,certified,552179,timeout (wallclock),1189.54814933,301.089649916,1.7102815232E10,--,-,-
516948862,TRS_Relative/Relative_05/rt2-8.xml,13153081,ttt2-1.20,33885,ttt2_cert,552235,complete,9.158056302,7.39290499687,3.23166208E8,MAYBE,-,-
516948863,TRS_Relative/Relative_05/rt2-8.xml,13153081,AProVE21,33789,certified,552179,complete,5.103499821,2.06644916534,4.7986688E8,NO,CERTIFIED,0.03
516948864,TRS_Relative/Relative_05/rt2-2.xml,13153082,ttt2-1.20,33885,ttt2_cert,552235,complete,0.452150792,0.368712902069,8.0613376E7,YES,CERTIFIED,0.08
516948865,TRS_Relative/Relative_05/rt2-2.xml,13153082,AProVE21,33789,certified,552179,complete,6.168701567,2.25210094452,4.95927296E8,YES,CERTIFIED,0.02
516948866,TRS_Relative/Relative_05/rtL-pwl.xml,13153083,ttt2-1.20,33885,ttt2_cert,552235,complete,22.256103888,7.33305597305,7.23206144E8,MAYBE,-,-
516948867,TRS_Relative/Relative_05/rtL-pwl.xml,13153083,AProVE21,33789,certified,552179,timeout (wallclock),1192.14614972,301.008597136,1.7428619264E10,--,-,-
516948868,TRS_Relative/Relative_05/rt2-5.xml,13153084,ttt2-1.20,33885,ttt2_cert,552235,complete,1.239972757,0.582634925842,3.11013376E8,YES,CERTIFIED,0.04
516948869,TRS_Relative/Relative_05/rt2-5.xml,13153084,AProVE21,33789,certified,552179,complete,6.369989862,2.40590310097,5.33393408E8,YES,CERTIFIED,0.02
516948870,TRS_Relative/Relative_05/rt3-2.xml,13153085,ttt2-1.20,33885,ttt2_cert,552235,complete,1.120365682,0.585101127625,2.25685504E8,YES,CERTIFIED,0.09
516948871,TRS_Relative/Relative_05/rt3-2.xml,13153085,AProVE21,33789,certified,552179,complete,7.240563016,2.61781716347,5.84290304E8,YES,CERTIFIED,0.03
516948872,TRS_Relative/Relative_05/rt3-5.xml,13153086,ttt2-1.20,33885,ttt2_cert,552235,complete,3.138043052,1.50568008423,9.22345472E8,YES,CERTIFIED,0.06
516948873,TRS_Relative/Relative_05/rt3-5.xml,13153086,AProVE21,33789,certified,552179,complete,12.499587696,4.04924082756,1.287503872E9,YES,CERTIFIED,0.08
516948874,TRS_Relative/Relative_05/rt1-3.xml,13153087,ttt2-1.20,33885,ttt2_cert,552235,complete,1.281561902,0.629200935364,4.4587008E8,YES,CERTIFIED,0.08
516948875,TRS_Relative/Relative_05/rt1-3.xml,13153087,AProVE21,33789,certified,552179,complete,6.886409015,2.49456596375,5.77024E8,YES,CERTIFIED,0.03
516948876,TRS_Relative/Relative_05/rt1-4.xml,13153088,ttt2-1.20,33885,ttt2_cert,552235,complete,1.337224076,0.650213003159,4.38800384E8,YES,CERTIFIED,0.07
516948877,TRS_Relative/Relative_05/rt1-4.xml,13153088,AProVE21,33789,certified,552179,complete,7.374652289,2.71418905258,5.68639488E8,YES,CERTIFIED,0.05
516948878,TRS_Relative/Relative_05/rtL-cbo.xml,13153089,ttt2-1.20,33885,ttt2_cert,552235,complete,16.150833761,7.37881088257,5.17668864E8,MAYBE,-,-
516948879,TRS_Relative/Relative_05/rtL-cbo.xml,13153089,AProVE21,33789,certified,552179,timeout (wallclock),1189.94455554,301.086644888,1.9331424256E10,--,-,-
516948880,TRS_Relative/Relative_05/rtL-cbn5.xml,13153090,ttt2-1.20,33885,ttt2_cert,552235,complete,22.393943243,7.37807202339,8.60954624E8,MAYBE,-,-
516948881,TRS_Relative/Relative_05/rtL-cbn5.xml,13153090,AProVE21,33789,certified,552179,timeout (wallclock),1189.28335194,301.073515177,1.655570432E10,--,-,-
516948882,TRS_Relative/Relative_05/rt2-4.xml,13153091,ttt2-1.20,33885,ttt2_cert,552235,complete,0.728368113,0.567373991013,1.54804224E8,YES,CERTIFIED,0.12
516948883,TRS_Relative/Relative_05/rt2-4.xml,13153091,AProVE21,33789,certified,552179,complete,6.431994951,2.41936898232,5.25922304E8,YES,CERTIFIED,0.02
516948884,TRS_Relative/Relative_05/rt2-3.xml,13153092,ttt2-1.20,33885,ttt2_cert,552235,complete,0.523982554,0.41796207428,1.153024E8,YES,CERTIFIED,0.07
516948885,TRS_Relative/Relative_05/rt2-3.xml,13153092,AProVE21,33789,certified,552179,complete,6.281074747,2.36343598366,5.06261504E8,YES,CERTIFIED,0.03
516948886,TRS_Relative/Relative_05/rt1-5.xml,13153093,ttt2-1.20,33885,ttt2_cert,552235,complete,2.586416171,0.976838111877,3.61975808E8,YES,CERTIFIED,0.19
516948887,TRS_Relative/Relative_05/rt1-5.xml,13153093,AProVE21,33789,certified,552179,complete,7.684816521,2.78634500504,6.47921664E8,YES,CERTIFIED,0.05
