pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result,output-size
516407977,C/SV-COMP_Mixed_Categories/cs_peterson_true-unreach-call.c,13165735,AProVE21,33789,c,551429,complete,9.937401834,3.60135602951,7.50923776E8,MAYBE,39323
516407978,C/SV-COMP_Mixed_Categories/cs_peterson_true-unreach-call.c,13165735,UltimateAutomizer,33846,default,552091,complete,14.376089084,11.3345751762,3.83328256E8,MAYBE,456
516407979,C/SV-COMP_Mixed_Categories/Problem12_label00_false-unreach-call.c,13165736,AProVE21,33789,c,551429,timeout (wallclock),649.997945926,301.009690046,5.323337728E9,MAYBE,234
516407980,C/SV-COMP_Mixed_Categories/Problem12_label00_false-unreach-call.c,13165736,UltimateAutomizer,33846,default,552091,complete,21.790316794,7.57150578499,6.34576896E8,MAYBE,456
516407981,C/SV-COMP_Mixed_Categories/pals_lcr-var-start-time.3_false-unreach-call.1.ufo.BOUNDED-6.pals.c,13165737,AProVE21,33789,c,551429,complete,59.199330727,19.0343129635,1.409482752E9,MAYBE,21904
516407982,C/SV-COMP_Mixed_Categories/pals_lcr-var-start-time.3_false-unreach-call.1.ufo.BOUNDED-6.pals.c,13165737,UltimateAutomizer,33846,default,552091,complete,12.276562529,13.632240057,3.6829184E8,MAYBE,456
516407983,C/SV-COMP_Mixed_Categories/rekcba_nxt_false-unreach-call.1.M1.c,13165738,AProVE21,33789,c,551429,complete,5.243236324,2.13338303566,4.86735872E8,MAYBE,577
516407984,C/SV-COMP_Mixed_Categories/rekcba_nxt_false-unreach-call.1.M1.c,13165738,UltimateAutomizer,33846,default,552091,complete,18.327561318,13.2457430363,5.84491008E8,MAYBE,453
516407985,C/SV-COMP_Mixed_Categories/test-0219_true-valid-memsafety.c,13165739,AProVE21,33789,c,551429,complete,17.911186787,6.17466902733,1.209847808E9,MAYBE,8156
516407986,C/SV-COMP_Mixed_Categories/test-0219_true-valid-memsafety.c,13165739,UltimateAutomizer,33846,default,552091,complete,13.391505081,6.71900701523,3.66239744E8,MAYBE,453
516407987,C/SV-COMP_Mixed_Categories/data_structures_set_multi_proc_false-unreach-call_ground.c,13165740,AProVE21,33789,c,551429,complete,188.804549139,92.8969419003,7.0813696E9,YES,228411
516407988,C/SV-COMP_Mixed_Categories/data_structures_set_multi_proc_false-unreach-call_ground.c,13165740,UltimateAutomizer,33846,default,552091,complete,11.355829767,6.16732811928,3.64384256E8,MAYBE,453
516407989,C/SV-COMP_Mixed_Categories/id2_b2_o3_true-unreach-call.c,13165741,AProVE21,33789,c,551429,complete,51.75167387,15.04043293,1.627639808E9,MAYBE,1976436
516407990,C/SV-COMP_Mixed_Categories/id2_b2_o3_true-unreach-call.c,13165741,UltimateAutomizer,33846,default,552091,complete,11.469924388,5.08336400986,3.7031936E8,MAYBE,453
516407991,C/SV-COMP_Mixed_Categories/simple-ext_1_true-valid-memsafety.c,13165742,AProVE21,33789,c,551429,complete,34.697441487,11.574037075,1.389604864E9,MAYBE,5148
516407992,C/SV-COMP_Mixed_Categories/simple-ext_1_true-valid-memsafety.c,13165742,UltimateAutomizer,33846,default,552091,complete,12.287202216,5.26156210899,3.6571136E8,MAYBE,453
516407993,C/SV-COMP_Mixed_Categories/test_locks_15_true-unreach-call_false-termination.c,13165743,AProVE21,33789,c,551429,timeout (wallclock),330.073917087,301.076766014,9.533923328E9,MAYBE,231
516407994,C/SV-COMP_Mixed_Categories/test_locks_15_true-unreach-call_false-termination.c,13165743,UltimateAutomizer,33846,default,552091,complete,11.619683862,5.16564202309,3.7187584E8,MAYBE,453
516407995,C/SV-COMP_Mixed_Categories/standard_copy7_true-unreach-call_ground.c,13165744,AProVE21,33789,c,551429,complete,94.622878112,42.105932951,3.264167936E9,YES,11101855
516407996,C/SV-COMP_Mixed_Categories/standard_copy7_true-unreach-call_ground.c,13165744,UltimateAutomizer,33846,default,552091,complete,12.597635199,10.3871600628,3.77921536E8,MAYBE,456
516407997,C/SV-COMP_Mixed_Categories/minepump_spec1_product01_true-unreach-call.cil.c,13165745,AProVE21,33789,c,551429,complete,116.313685125,30.5502510071,2.982064128E9,NO,6805671
516407998,C/SV-COMP_Mixed_Categories/minepump_spec1_product01_true-unreach-call.cil.c,13165745,UltimateAutomizer,33846,default,552091,complete,13.090602603,5.23139810562,3.59284736E8,MAYBE,453
516407999,C/SV-COMP_Mixed_Categories/test-0521_true-valid-memsafety.c,13165746,AProVE21,33789,c,551429,complete,38.582294392,14.4548640251,1.504157696E9,MAYBE,14878
516408000,C/SV-COMP_Mixed_Categories/test-0521_true-valid-memsafety.c,13165746,UltimateAutomizer,33846,default,552091,complete,13.076843161,5.44238185883,3.76844288E8,MAYBE,453
516408001,C/SV-COMP_Mixed_Categories/token_ring.15_false-unreach-call_false-termination.cil.c,13165747,AProVE21,33789,c,551429,timeout (wallclock),358.044203198,301.049868107,9.644978176E9,MAYBE,231
516408002,C/SV-COMP_Mixed_Categories/token_ring.15_false-unreach-call_false-termination.cil.c,13165747,UltimateAutomizer,33846,default,552091,complete,13.94682318,7.17191886902,3.77204736E8,MAYBE,453
516408003,C/SV-COMP_Mixed_Categories/token_ring.01_false-unreach-call_false-termination.cil.c,13165748,AProVE21,33789,c,551429,timeout (wallclock),361.735024174,301.058613062,9.534222336E9,MAYBE,231
516408004,C/SV-COMP_Mixed_Categories/token_ring.01_false-unreach-call_false-termination.cil.c,13165748,UltimateAutomizer,33846,default,552091,complete,11.828156094,5.9719440937,3.58096896E8,MAYBE,453
516408005,C/SV-COMP_Mixed_Categories/diskperf_simpl1_true-unreach-call_true-termination.cil.c,13165749,AProVE21,33789,c,551429,timeout (wallclock),355.39975618,301.04749918,9.559904256E9,MAYBE,231
516408006,C/SV-COMP_Mixed_Categories/diskperf_simpl1_true-unreach-call_true-termination.cil.c,13165749,UltimateAutomizer,33846,default,552091,complete,13.255833788,5.671189785,3.644416E8,MAYBE,453
516408007,C/SV-COMP_Mixed_Categories/pals_opt-floodmax.5_false-unreach-call.1.ufo.BOUNDED-10.pals.c,13165750,AProVE21,33789,c,551429,timeout (wallclock),391.604869123,301.016512871,9.708937216E9,MAYBE,231
516408008,C/SV-COMP_Mixed_Categories/pals_opt-floodmax.5_false-unreach-call.1.ufo.BOUNDED-10.pals.c,13165750,UltimateAutomizer,33846,default,552091,complete,14.703689767,5.72386813164,3.87268608E8,MAYBE,453
516408009,C/SV-COMP_Mixed_Categories/skiplist_3lvl_true-valid-memsafety.c,13165751,AProVE21,33789,c,551429,complete,15.596491108,6.93076395988,1.201319936E9,MAYBE,10863
516408010,C/SV-COMP_Mixed_Categories/skiplist_3lvl_true-valid-memsafety.c,13165751,UltimateAutomizer,33846,default,552091,complete,12.521372128,5.15383505821,3.72764672E8,MAYBE,453
516408011,C/SV-COMP_Mixed_Categories/Primes_true-unreach-call.c,13165752,AProVE21,33789,c,551429,complete,329.49182678,117.934043169,4.673974272E9,MAYBE,762967
516408012,C/SV-COMP_Mixed_Categories/Primes_true-unreach-call.c,13165752,UltimateAutomizer,33846,default,552091,complete,11.324606085,5.57038211823,3.66739456E8,MAYBE,453
516408013,C/SV-COMP_Mixed_Categories/rekcba_aso_false-unreach-call.1.M1.c,13165753,AProVE21,33789,c,551429,complete,5.119689096,2.09840798378,4.82459648E8,MAYBE,572
516408014,C/SV-COMP_Mixed_Categories/rekcba_aso_false-unreach-call.1.M1.c,13165753,UltimateAutomizer,33846,default,552091,complete,19.065601998,7.03441786766,6.51546624E8,MAYBE,453
516408015,C/SV-COMP_Mixed_Categories/list-ext_1_true-valid-memsafety.c,13165754,AProVE21,33789,c,551429,complete,44.003281413,18.991945982,1.8025472E9,MAYBE,6740
516408016,C/SV-COMP_Mixed_Categories/list-ext_1_true-valid-memsafety.c,13165754,UltimateAutomizer,33846,default,552091,complete,12.963812288,5.23588609695,3.83930368E8,MAYBE,453
516408017,C/SV-COMP_Mixed_Categories/pals_floodmax.5_false-unreach-call.1.ufo.BOUNDED-10.pals.c,13165755,AProVE21,33789,c,551429,timeout (wallclock),386.324860523,301.062934875,9.72449792E9,MAYBE,231
516408018,C/SV-COMP_Mixed_Categories/pals_floodmax.5_false-unreach-call.1.ufo.BOUNDED-10.pals.c,13165755,UltimateAutomizer,33846,default,552091,complete,14.371871951,5.49527001381,3.89095424E8,MAYBE,453
516408019,C/SV-COMP_Mixed_Categories/bubble_sort_linux_true-unreach-call.c,13165756,AProVE21,33789,c,551429,complete,5.080086702,2.07176113129,4.8492544E8,MAYBE,572
516408020,C/SV-COMP_Mixed_Categories/bubble_sort_linux_true-unreach-call.c,13165756,UltimateAutomizer,33846,default,552091,complete,14.22893143,5.66771006584,3.8354944E8,MAYBE,453
516408021,C/SV-COMP_Mixed_Categories/standard_password_true-unreach-call_ground.c,13165757,AProVE21,33789,c,551429,complete,58.60599648,19.5286099911,2.152742912E9,YES,3247543
516408022,C/SV-COMP_Mixed_Categories/standard_password_true-unreach-call_ground.c,13165757,UltimateAutomizer,33846,default,552091,complete,11.529917386,5.14543890953,3.80772352E8,MAYBE,453
516408023,C/SV-COMP_Mixed_Categories/sanfoundry_02_true-unreach-call_ground.c,13165758,AProVE21,33789,c,551429,complete,97.618654143,51.2129719257,3.860471808E9,MAYBE,4487
516408024,C/SV-COMP_Mixed_Categories/sanfoundry_02_true-unreach-call_ground.c,13165758,UltimateAutomizer,33846,default,552091,complete,11.269355753,5.46603798866,3.68115712E8,MAYBE,456
516408025,C/SV-COMP_Mixed_Categories/Addition01_true-unreach-call_true-termination.c,13165759,AProVE21,33789,c,551429,complete,21.01151126,6.69088983536,1.26650368E9,YES,1274140
516408026,C/SV-COMP_Mixed_Categories/Addition01_true-unreach-call_true-termination.c,13165759,UltimateAutomizer,33846,default,552091,complete,11.532805469,5.27796912193,3.7347328E8,MAYBE,453
516408027,C/SV-COMP_Mixed_Categories/pals_lcr-var-start-time.6_false-unreach-call.1.ufo.BOUNDED-12.pals.c,13165760,AProVE21,33789,c,551429,complete,136.834670918,59.0099890232,5.497155584E9,MAYBE,39141
516408028,C/SV-COMP_Mixed_Categories/pals_lcr-var-start-time.6_false-unreach-call.1.ufo.BOUNDED-12.pals.c,13165760,UltimateAutomizer,33846,default,552091,complete,12.076501798,5.56303906441,3.8395904E8,MAYBE,453
516408029,C/SV-COMP_Mixed_Categories/pals_lcr.3_false-unreach-call.1.ufo.BOUNDED-6.pals.c,13165761,AProVE21,33789,c,551429,complete,46.489243106,15.0082979202,1.292120064E9,MAYBE,18563
516408030,C/SV-COMP_Mixed_Categories/pals_lcr.3_false-unreach-call.1.ufo.BOUNDED-6.pals.c,13165761,UltimateAutomizer,33846,default,552091,complete,11.724905701,5.2468559742,3.73026816E8,MAYBE,453
516408031,C/SV-COMP_Mixed_Categories/test-0134_true-valid-memsafety.c,13165762,AProVE21,33789,c,551429,complete,4.980740618,2.07046580315,4.83500032E8,MAYBE,572
516408032,C/SV-COMP_Mixed_Categories/test-0134_true-valid-memsafety.c,13165762,UltimateAutomizer,33846,default,552091,complete,12.323707812,5.2542951107,3.75713792E8,MAYBE,453
516408033,C/SV-COMP_Mixed_Categories/Problem03_label00_true-unreach-call.c,13165763,AProVE21,33789,c,551429,timeout (wallclock),448.802458701,301.083644867,1.1144511488E10,MAYBE,231
516408034,C/SV-COMP_Mixed_Categories/Problem03_label00_true-unreach-call.c,13165763,UltimateAutomizer,33846,default,552091,complete,15.66036349,9.53003406525,4.0501248E8,MAYBE,453
516408035,C/SV-COMP_Mixed_Categories/dll_extends_pointer_true-valid-memsafety.c,13165764,AProVE21,33789,c,551429,complete,14.115469291,4.93804216385,1.1963392E9,MAYBE,5306
516408036,C/SV-COMP_Mixed_Categories/dll_extends_pointer_true-valid-memsafety.c,13165764,UltimateAutomizer,33846,default,552091,complete,12.489305181,5.36853790283,3.7353472E8,MAYBE,453
516408037,C/SV-COMP_Mixed_Categories/Problem01_label00_true-unreach-call.c,13165765,AProVE21,33789,c,551429,timeout (wallclock),663.707486461,301.034529924,1.1894484992E10,MAYBE,234
516408038,C/SV-COMP_Mixed_Categories/Problem01_label00_true-unreach-call.c,13165765,UltimateAutomizer,33846,default,552091,complete,14.49748441,5.48114991188,3.77266176E8,MAYBE,456
516408039,C/SV-COMP_Mixed_Categories/token_ring.10_false-unreach-call_false-termination.cil.c,13165766,AProVE21,33789,c,551429,timeout (wallclock),355.718950394,301.293180943,9.624317952E9,MAYBE,234
516408040,C/SV-COMP_Mixed_Categories/token_ring.10_false-unreach-call_false-termination.cil.c,13165766,UltimateAutomizer,33846,default,552091,complete,13.843950479,5.49439382553,3.69860608E8,MAYBE,456
516408041,C/SV-COMP_Mixed_Categories/Problem07_label00_true-unreach-call.c,13165767,AProVE21,33789,c,551429,timeout (wallclock),628.476242244,301.081273079,6.247522304E9,MAYBE,231
516408042,C/SV-COMP_Mixed_Categories/Problem07_label00_true-unreach-call.c,13165767,UltimateAutomizer,33846,default,552091,complete,63.653606754,52.2616651058,3.472842752E9,MAYBE,453
516408043,C/SV-COMP_Mixed_Categories/cs_szymanski_true-unreach-call.c,13165768,AProVE21,33789,c,551429,complete,9.377775345,7.60863614082,7.35789056E8,MAYBE,43672
516408044,C/SV-COMP_Mixed_Categories/cs_szymanski_true-unreach-call.c,13165768,UltimateAutomizer,33846,default,552091,complete,14.408842484,5.64111590385,3.8086656E8,MAYBE,453
516408045,C/SV-COMP_Mixed_Categories/sum_2x3_false-unreach-call.c,13165769,AProVE21,33789,c,551429,complete,18.646590922,6.00360703468,1.260965888E9,YES,1018644
516408046,C/SV-COMP_Mixed_Categories/sum_2x3_false-unreach-call.c,13165769,UltimateAutomizer,33846,default,552091,complete,11.608699641,5.06745386124,3.7115904E8,MAYBE,453
516408047,C/SV-COMP_Mixed_Categories/Problem09_label00_true-unreach-call.c,13165770,AProVE21,33789,c,551429,timeout (wallclock),5.488667299,301.057703018,5.48007936E8,MAYBE,231
516408048,C/SV-COMP_Mixed_Categories/Problem09_label00_true-unreach-call.c,13165770,UltimateAutomizer,33846,default,552091,complete,128.228648797,78.8452761173,7.755087872E9,MAYBE,453
516408049,C/SV-COMP_Mixed_Categories/test-0234_true-valid-memsafety.c,13165771,AProVE21,33789,c,551429,complete,5.146379938,2.12194299698,4.84323328E8,MAYBE,577
516408050,C/SV-COMP_Mixed_Categories/test-0234_true-valid-memsafety.c,13165771,UltimateAutomizer,33846,default,552091,complete,13.161544375,5.34923386574,3.76758272E8,MAYBE,456
516408051,C/SV-COMP_Mixed_Categories/token_ring.05_false-unreach-call_false-termination.cil.c,13165772,AProVE21,33789,c,551429,timeout (wallclock),351.474076174,301.136379004,9.592246272E9,MAYBE,234
