pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result,certification-result,certification-time,output-size
487543482,SRS_Standard/Waldmann_19/random-10.xml,8321496,ttt2-1.20,29431,ttt2_cert,360056,complete,27.284196178,7.11942696571,1.26390272E9,YES,CERTIFIED,0.0,16945
487543483,SRS_Standard/Waldmann_19/random-10.xml,8321496,AProVE,29458,certified,360177,complete,11.675113477,3.83639502525,1.532649472E9,YES,CERTIFIED,0.1,66467
487543484,SRS_Standard/Waldmann_19/random-10.xml,8321496,NaTT 1.6.1,29473,Certifiable,360199,complete,0.223288585,0.250068902969,1.8427904E7,YES,CERTIFIED,0.1,44602
487543374,SRS_Standard/Waldmann_19/random-101.xml,8321460,ttt2-1.20,29431,ttt2_cert,360056,complete,952.439406242,300.333884001,2.631696384E9,MAYBE,-,-,-
487543375,SRS_Standard/Waldmann_19/random-101.xml,8321460,AProVE,29458,certified,360177,complete,23.940691688,6.81731390953,3.155795968E9,YES,CERTIFIED,0.1,23374
487543376,SRS_Standard/Waldmann_19/random-101.xml,8321460,NaTT 1.6.1,29473,Certifiable,360199,complete,1.702154314,1.67277598381,2.4670208E7,MAYBE,-,-,-
487543377,SRS_Standard/Waldmann_19/random-106.xml,8321461,ttt2-1.20,29431,ttt2_cert,360056,complete,48.831743152,12.5466341972,1.46343936E9,YES,CERTIFIED,0.1,31415
487543378,SRS_Standard/Waldmann_19/random-106.xml,8321461,AProVE,29458,certified,360177,complete,29.15353474,8.1957089901,3.6492288E9,YES,CERTIFIED,0.0,19700
487543379,SRS_Standard/Waldmann_19/random-106.xml,8321461,NaTT 1.6.1,29473,Certifiable,360199,complete,0.769647474,0.798583984375,1.9611648E7,MAYBE,-,-,-
487543428,SRS_Standard/Waldmann_19/random-113.xml,8321478,ttt2-1.20,29431,ttt2_cert,360056,complete,36.304628546,9.39851403236,1.405452288E9,YES,CERTIFIED,0.1,25224
