pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result,output-size
516296584,TRS_Standard/AProVE_07/thiemann31.xml,13153795,NTI,33201,default,549724,timeout (wallclock),950.528619498,301.073422909,2.5042952192E10,MAYBE,242
516296585,TRS_Standard/AProVE_07/thiemann31.xml,13153795,NaTT 2.1,33842,default,552075,timeout (wallclock),301.141775529,301.055794954,1.21884672E8,MAYBE,239
516296586,TRS_Standard/AProVE_07/thiemann31.xml,13153795,ttt2-1.20,29431,ttt2,360055,complete,336.742361942,99.4320640564,1.497812992E9,MAYBE,618
516296587,TRS_Standard/AProVE_07/thiemann31.xml,13153795,AProVE21,33789,standard,551423,complete,12.077040377,3.98489499092,6.48220672E8,YES,22056
516296588,TRS_Standard/AProVE_07/thiemann31.xml,13153795,muterm 6.0.3,22652,default,326595,timeout (wallclock),482.727424454,301.058381081,1.89935616E8,MAYBE,239
516296589,TRS_Standard/AProVE_07/thiemann36.xml,13153796,NTI,33201,default,549724,timeout (wallclock),946.996718289,301.047810078,2.5498669056E10,MAYBE,242
516296590,TRS_Standard/AProVE_07/thiemann36.xml,13153796,NaTT 2.1,33842,default,552075,timeout (wallclock),301.113896228,301.064203024,1.47075072E8,MAYBE,239
516296591,TRS_Standard/AProVE_07/thiemann36.xml,13153796,ttt2-1.20,29431,ttt2,360055,complete,336.404553094,99.4102230072,2.253094912E9,MAYBE,650
516296592,TRS_Standard/AProVE_07/thiemann36.xml,13153796,AProVE21,33789,standard,551423,complete,13.664380066,5.05067300797,6.84437504E8,YES,23692
516296593,TRS_Standard/AProVE_07/thiemann36.xml,13153796,muterm 6.0.3,22652,default,326595,timeout (wallclock),523.832605831,301.008687019,3.7625856E8,MAYBE,239
516296594,TRS_Standard/AProVE_07/thiemann38.xml,13153797,NTI,33201,default,549724,timeout (wallclock),977.792147473,301.008569956,2.8012232704E10,MAYBE,242
516296595,TRS_Standard/AProVE_07/thiemann38.xml,13153797,NaTT 2.1,33842,default,552075,complete,1.674556783,1.58349895477,3.436544E7,MAYBE,2588
516296596,TRS_Standard/AProVE_07/thiemann38.xml,13153797,ttt2-1.20,29431,ttt2,360055,complete,335.815585558,99.3462510109,1.533607936E9,MAYBE,692
516296597,TRS_Standard/AProVE_07/thiemann38.xml,13153797,AProVE21,33789,standard,551423,complete,9.774383685,3.28739500046,5.94079744E8,YES,22239
516296598,TRS_Standard/AProVE_07/thiemann38.xml,13153797,muterm 6.0.3,22652,default,326595,timeout (wallclock),290.781002078,301.007771015,2.25030144E8,MAYBE,242
516296599,TRS_Standard/AProVE_07/thiemann03.xml,13153798,NTI,33201,default,549724,timeout (wallclock),1034.1034948,301.008800983,2.9141794816E10,MAYBE,242
516296600,TRS_Standard/AProVE_07/thiemann03.xml,13153798,NaTT 2.1,33842,default,552075,complete,1.083588185,1.00547409058,3.3251328E7,MAYBE,2569
516296601,TRS_Standard/AProVE_07/thiemann03.xml,13153798,ttt2-1.20,29431,ttt2,360055,complete,336.768156111,99.3532319069,1.345245184E9,MAYBE,672
516296602,TRS_Standard/AProVE_07/thiemann03.xml,13153798,AProVE21,33789,standard,551423,complete,10.453170589,4.25986909866,6.73161216E8,YES,27226
516296603,TRS_Standard/AProVE_07/thiemann03.xml,13153798,muterm 6.0.3,22652,default,326595,complete,0.989854807,1.05057311058,1.5650816E7,YES,9692
516296604,TRS_Standard/AProVE_07/otto10.xml,13153799,NTI,33201,default,549724,timeout (wallclock),955.99799442,301.034814119,2.4747945984E10,MAYBE,242
516296605,TRS_Standard/AProVE_07/otto10.xml,13153799,NaTT 2.1,33842,default,552075,complete,6.61094672,6.48699188232,5.011456E7,MAYBE,3008
516296606,TRS_Standard/AProVE_07/otto10.xml,13153799,ttt2-1.20,29431,ttt2,360055,complete,300.865400874,75.6469631195,1.513480192E9,MAYBE,658
516296607,TRS_Standard/AProVE_07/otto10.xml,13153799,AProVE21,33789,standard,551423,complete,9.330224189,3.1835398674,5.74287872E8,YES,22061
516296608,TRS_Standard/AProVE_07/otto10.xml,13153799,muterm 6.0.3,22652,default,326595,timeout (wallclock),604.039721394,301.061128855,6.5329152E8,MAYBE,242
516296609,TRS_Standard/AProVE_07/thiemann04.xml,13153800,NTI,33201,default,549724,timeout (wallclock),1062.21205768,301.009645939,3.0381862912E10,MAYBE,239
