pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result,certification-result,certification-time
516996189,Derivational_Complexity_Innermost_Rewriting/Secret_06_SRS/secr9.xml,13163564,tct-trs_v3.2.0_2020-06-28,29575,tct_dci_cert,360391,complete,627.152698175,296.121166945,1.568968704E9,MAYBE,-,-
516996190,Derivational_Complexity_Innermost_Rewriting/Secret_06_SRS/secr7.xml,13163565,tct-trs_v3.2.0_2020-06-28,29575,tct_dci_cert,360391,complete,0.107080983,0.089054107666,1.3307904E7,"WORST_CASE(?,O(n^1))",CERTIFIED,0.04
516996191,Derivational_Complexity_Innermost_Rewriting/Secret_06_SRS/multum2.xml,13163566,tct-trs_v3.2.0_2020-06-28,29575,tct_dci_cert,360391,complete,879.572858094,296.140916109,4.01645568E8,MAYBE,-,-
516996192,Derivational_Complexity_Innermost_Rewriting/Secret_06_SRS/aprove05.xml,13163567,tct-trs_v3.2.0_2020-06-28,29575,tct_dci_cert,360391,timeout (cpu),1202.53843878,301.055423021,3.63593728E8,--,-,-
516996193,Derivational_Complexity_Innermost_Rewriting/Secret_06_SRS/multum5.xml,13163568,tct-trs_v3.2.0_2020-06-28,29575,tct_dci_cert,360391,complete,879.015351164,296.407871962,2.36853248E9,MAYBE,-,-
516996194,Derivational_Complexity_Innermost_Rewriting/Secret_06_SRS/aprove02.xml,13163569,tct-trs_v3.2.0_2020-06-28,29575,tct_dci_cert,360391,timeout (cpu),1200.4148109,301.060992956,4.00388096E8,--,-,-
516996195,Derivational_Complexity_Innermost_Rewriting/Secret_06_SRS/1.xml,13163570,tct-trs_v3.2.0_2020-06-28,29575,tct_dci_cert,360391,complete,0.167312528,0.0987401008606,3.231744E7,"WORST_CASE(?,O(n^1))",CERTIFIED,0.04
516996196,Derivational_Complexity_Innermost_Rewriting/Secret_06_SRS/6.xml,13163571,tct-trs_v3.2.0_2020-06-28,29575,tct_dci_cert,360391,complete,1158.62528179,296.247839928,1.482559488E9,MAYBE,-,-
516996197,Derivational_Complexity_Innermost_Rewriting/Secret_06_SRS/8.xml,13163572,tct-trs_v3.2.0_2020-06-28,29575,tct_dci_cert,360391,complete,1024.02800715,296.273188114,1.760948224E9,MAYBE,-,-
516996198,Derivational_Complexity_Innermost_Rewriting/Secret_06_SRS/secr1.xml,13163573,tct-trs_v3.2.0_2020-06-28,29575,tct_dci_cert,360391,complete,0.047926032,0.0699069499969,1.9177472E7,"WORST_CASE(?,O(n^1))",CERTIFIED,0.03
516996199,Derivational_Complexity_Innermost_Rewriting/Secret_06_SRS/secr6.xml,13163574,tct-trs_v3.2.0_2020-06-28,29575,tct_dci_cert,360391,complete,0.114220924,0.0924439430237,2.0967424E7,"WORST_CASE(?,O(n^1))",CERTIFIED,0.05
516996200,Derivational_Complexity_Innermost_Rewriting/Secret_06_SRS/10.xml,13163575,tct-trs_v3.2.0_2020-06-28,29575,tct_dci_cert,360391,complete,1117.00472002,297.275469065,8.2853888E8,MAYBE,-,-
516996201,Derivational_Complexity_Innermost_Rewriting/Secret_06_SRS/secr8.xml,13163576,tct-trs_v3.2.0_2020-06-28,29575,tct_dci_cert,360391,complete,1020.03869844,296.203749895,9.00358144E8,MAYBE,-,-
516996202,Derivational_Complexity_Innermost_Rewriting/Secret_06_SRS/9.xml,13163577,tct-trs_v3.2.0_2020-06-28,29575,tct_dci_cert,360391,complete,943.55418092,296.23054409,3.55545088E8,MAYBE,-,-
516996203,Derivational_Complexity_Innermost_Rewriting/Secret_06_SRS/7.xml,13163578,tct-trs_v3.2.0_2020-06-28,29575,tct_dci_cert,360391,complete,1104.7041219,296.262861013,8.7011328E8,MAYBE,-,-
516996204,Derivational_Complexity_Innermost_Rewriting/Secret_06_SRS/multum4.xml,13163579,tct-trs_v3.2.0_2020-06-28,29575,tct_dci_cert,360391,timeout (cpu),1203.61952605,301.042633057,2.36158976E8,--,-,-
516996205,Derivational_Complexity_Innermost_Rewriting/Secret_06_SRS/aprove03.xml,13163580,tct-trs_v3.2.0_2020-06-28,29575,tct_dci_cert,360391,timeout (cpu),1203.2097823,301.083767891,4.1095168E8,--,-,-
516996206,Derivational_Complexity_Innermost_Rewriting/Secret_06_SRS/multum3.xml,13163581,tct-trs_v3.2.0_2020-06-28,29575,tct_dci_cert,360391,complete,951.070070825,296.170985937,7.10111232E8,MAYBE,-,-
516996207,Derivational_Complexity_Innermost_Rewriting/Secret_06_SRS/aprove04.xml,13163582,tct-trs_v3.2.0_2020-06-28,29575,tct_dci_cert,360391,timeout (cpu),1200.5298006,301.051599026,4.59235328E8,--,-,-
516996208,Derivational_Complexity_Innermost_Rewriting/Secret_06_SRS/3.xml,13163583,tct-trs_v3.2.0_2020-06-28,29575,tct_dci_cert,360391,complete,601.701998247,296.369608164,1.797169152E9,MAYBE,-,-
516996209,Derivational_Complexity_Innermost_Rewriting/Secret_06_SRS/aprove09.xml,13163584,tct-trs_v3.2.0_2020-06-28,29575,tct_dci_cert,360391,complete,1182.99348781,296.299170017,2.6734698496E10,MAYBE,-,-
516996210,Derivational_Complexity_Innermost_Rewriting/Secret_06_SRS/secr10.xml,13163585,tct-trs_v3.2.0_2020-06-28,29575,tct_dci_cert,360391,complete,1013.07946767,296.226397991,1.133154304E9,MAYBE,-,-
516996211,Derivational_Complexity_Innermost_Rewriting/Secret_06_SRS/aprove07.xml,13163586,tct-trs_v3.2.0_2020-06-28,29575,tct_dci_cert,360391,timeout (cpu),1202.80854833,301.048553944,3.97746176E8,--,-,-
516996212,Derivational_Complexity_Innermost_Rewriting/Secret_06_SRS/aprove00.xml,13163587,tct-trs_v3.2.0_2020-06-28,29575,tct_dci_cert,360391,complete,1190.12318017,296.293097973,7.3969651712E10,MAYBE,-,-
516996213,Derivational_Complexity_Innermost_Rewriting/Secret_06_SRS/secr5.xml,13163588,tct-trs_v3.2.0_2020-06-28,29575,tct_dci_cert,360391,complete,0.309390824,0.984863996506,4.8259072E7,"WORST_CASE(?,O(n^1))",CERTIFIED,0.09
516996214,Derivational_Complexity_Innermost_Rewriting/Secret_06_SRS/secr2.xml,13163589,tct-trs_v3.2.0_2020-06-28,29575,tct_dci_cert,360391,complete,0.030381679,0.0652649402618,8355840.0,"WORST_CASE(?,O(n^1))",CERTIFIED,0.05
