pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result,certification-result,certification-time,output-size
487578738,Runtime_Complexity_Full_Rewriting/Various_04/04.xml,11774044,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,0.172508486,0.186803102493,2.2478848E7,MAYBE,-,-,-
487578731,Runtime_Complexity_Full_Rewriting/Various_04/08.xml,11774037,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,0.260366536,0.197120904922,2.408448E7,MAYBE,-,-,-
487578732,Runtime_Complexity_Full_Rewriting/Various_04/10.xml,11774038,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,timeout (wallclock),666.544189255,301.063822985,1.97873664E9,MAYBE,-,-,-
487578729,Runtime_Complexity_Full_Rewriting/Various_04/11.xml,11774035,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,9.571245676,3.25275301933,1.34045696E8,MAYBE,-,-,-
487578737,Runtime_Complexity_Full_Rewriting/Various_04/12.xml,11774043,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,1182.60249743,296.264886141,2.2188638208E10,MAYBE,-,-,-
487578734,Runtime_Complexity_Full_Rewriting/Various_04/13.xml,11774040,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,841.165880426,296.368974924,2.08946176E10,MAYBE,-,-,-
487578735,Runtime_Complexity_Full_Rewriting/Various_04/14.xml,11774041,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,811.494960674,296.152019024,2.029877248E10,MAYBE,-,-,-
487578736,Runtime_Complexity_Full_Rewriting/Various_04/15.xml,11774042,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,0.044455917,0.0771989822388,5038080.0,"WORST_CASE(?,O(n^1))",CERTIFIED,0.0,5208
487578730,Runtime_Complexity_Full_Rewriting/Various_04/18.xml,11774036,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,0.050136738,0.0802249908447,1.4221312E7,MAYBE,-,-,-
487578733,Runtime_Complexity_Full_Rewriting/Various_04/22.xml,11774039,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,10.211374413,4.19947195053,1.6201728E8,MAYBE,-,-,-
487578727,Runtime_Complexity_Full_Rewriting/Various_04/23.xml,11774033,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,0.068043801,0.14465713501,1.2201984E7,MAYBE,-,-,-
487578728,Runtime_Complexity_Full_Rewriting/Various_04/24.xml,11774034,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,98.652238801,53.8121731281,4.043534336E9,MAYBE,-,-,-
487578768,Runtime_Complexity_Full_Rewriting/Transformed_CSR_04/Ex14_AEGL02_C.xml,11774210,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,956.098282106,296.132268906,1.0998153216E10,MAYBE,-,-,-
487579030,Runtime_Complexity_Full_Rewriting/Transformed_CSR_04/Ex14_AEGL02_FR.xml,11774472,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,101.233911549,44.9118461609,7.26278144E8,MAYBE,-,-,-
487578803,Runtime_Complexity_Full_Rewriting/Transformed_CSR_04/Ex14_AEGL02_GM.xml,11774245,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,145.315167128,84.0321249962,2.9315072E8,MAYBE,-,-,-
487578845,Runtime_Complexity_Full_Rewriting/Transformed_CSR_04/Ex14_AEGL02_L.xml,11774287,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,19.374221656,8.06196784973,5.7073664E7,MAYBE,-,-,-
487579027,Runtime_Complexity_Full_Rewriting/Transformed_CSR_04/Ex14_AEGL02_Z.xml,11774469,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,28.674601145,11.2413229942,2.286592E8,MAYBE,-,-,-
487578881,Runtime_Complexity_Full_Rewriting/Transformed_CSR_04/Ex14_Luc06_C.xml,11774323,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,0.074946472,0.0904548168182,1.513472E7,MAYBE,-,-,-
487579132,Runtime_Complexity_Full_Rewriting/Transformed_CSR_04/Ex14_Luc06_GM.xml,11774574,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,0.067015782,0.0859611034393,2.1684224E7,MAYBE,-,-,-
487578954,Runtime_Complexity_Full_Rewriting/Transformed_CSR_04/Ex15_Luc06_C.xml,11774396,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,0.087585222,0.0889108181,1.3975552E7,"WORST_CASE(?,O(n^1))",CERTIFIED,0.0,11688
487578891,Runtime_Complexity_Full_Rewriting/Transformed_CSR_04/Ex15_Luc06_FR.xml,11774333,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,0.125514753,0.0946159362793,2.9794304E7,"WORST_CASE(?,O(n^1))",CERTIFIED,0.0,13528
487579150,Runtime_Complexity_Full_Rewriting/Transformed_CSR_04/Ex15_Luc06_GM.xml,11774592,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,0.071758506,0.0406370162964,1.376256E7,"WORST_CASE(?,O(n^1))",CERTIFIED,0.0,8269
487579094,Runtime_Complexity_Full_Rewriting/Transformed_CSR_04/Ex15_Luc06_L.xml,11774536,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,19.75418411,8.06289386749,3.2247808E7,MAYBE,-,-,-
487578791,Runtime_Complexity_Full_Rewriting/Transformed_CSR_04/Ex15_Luc06_Z.xml,11774233,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,0.140328184,0.0618159770966,1.1603968E7,"WORST_CASE(?,O(n^1))",CERTIFIED,0.0,10293
