pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result,output-size
516978108,TRS_Equational/Mixed_AC/BAG_nokinds.xml,13152975,muterm 5.18,9061,default,163986,complete,4.322283341,4.52426409721,2.4580096E7,YES,159747
516978109,TRS_Equational/Mixed_AC/BAG_nokinds.xml,13152975,NaTT v.1.6c,27947,Default,350520,complete,0.661450901,0.623419046402,3.2837632E7,MAYBE,7405
516978110,TRS_Equational/Mixed_AC/BAG_nokinds.xml,13152975,AProVE21,33789,standard,551423,complete,19.940672042,7.19985294342,1.199992832E9,YES,97805
516978111,TRS_Equational/Mixed_AC/bag-sum-prod.xml,13152976,muterm 5.18,9061,default,163986,complete,1.647840089,1.79112410545,2.2573056E7,YES,35228
516978112,TRS_Equational/Mixed_AC/bag-sum-prod.xml,13152976,NaTT v.1.6c,27947,Default,350520,complete,0.097452113,0.149077892303,1.1124736E7,YES,5262
516978113,TRS_Equational/Mixed_AC/bag-sum-prod.xml,13152976,AProVE21,33789,standard,551423,complete,4.9821068,1.99367284775,4.737024E8,YES,1488
516978114,TRS_Equational/Mixed_AC/YWHM14_3.xml,13152977,muterm 5.18,9061,default,163986,complete,0.293687758,0.353380918503,4005888.0,YES,10238
516978115,TRS_Equational/Mixed_AC/YWHM14_3.xml,13152977,NaTT v.1.6c,27947,Default,350520,complete,0.058107459,0.127155065536,1.0379264E7,YES,2364
516978116,TRS_Equational/Mixed_AC/YWHM14_3.xml,13152977,AProVE21,33789,standard,551423,complete,6.417071362,2.47517895699,4.76827648E8,YES,5772
516978117,TRS_Equational/Mixed_AC/YWHM14_4.xml,13152978,muterm 5.18,9061,default,163986,complete,0.415236765,0.482326984406,5455872.0,YES,30221
516978118,TRS_Equational/Mixed_AC/YWHM14_4.xml,13152978,NaTT v.1.6c,27947,Default,350520,complete,0.048090622,0.0924019813538,7831552.0,YES,2630
516978119,TRS_Equational/Mixed_AC/YWHM14_4.xml,13152978,AProVE21,33789,standard,551423,complete,5.568256429,2.34823489189,4.87530496E8,YES,1221
516978120,TRS_Equational/Mixed_AC/RENAMED-BOOL_nosorts.xml,13152979,muterm 5.18,9061,default,163986,complete,144.437693535,157.145991087,1.9730432E7,MAYBE,245
516978121,TRS_Equational/Mixed_AC/RENAMED-BOOL_nosorts.xml,13152979,NaTT v.1.6c,27947,Default,350520,complete,0.273345198,0.307139158249,2.2618112E7,NO,5880
516978122,TRS_Equational/Mixed_AC/RENAMED-BOOL_nosorts.xml,13152979,AProVE21,33789,standard,551423,complete,16.679054861,13.1704611778,1.124982784E9,NO,32670
516978123,TRS_Equational/Mixed_AC/sequent_modulo.xml,13152980,muterm 5.18,9061,default,163986,complete,104.670253932,105.597235918,3.71367936E8,YES,367450
516978124,TRS_Equational/Mixed_AC/sequent_modulo.xml,13152980,NaTT v.1.6c,27947,Default,350520,complete,14.038076286,10.4556260109,2.36867584E8,MAYBE,14671
516978125,TRS_Equational/Mixed_AC/sequent_modulo.xml,13152980,AProVE21,33789,standard,551423,complete,31.189416128,12.7091560364,1.355677696E9,YES,136391
516978126,TRS_Equational/Mixed_AC/BAG_complete-noand.xml,13152981,muterm 5.18,9061,default,163986,complete,27.334184284,28.0624630451,3.7588992E7,YES,514656
516978127,TRS_Equational/Mixed_AC/BAG_complete-noand.xml,13152981,NaTT v.1.6c,27947,Default,350520,complete,13.545655511,13.2583138943,1.11448064E8,MAYBE,24923
516978128,TRS_Equational/Mixed_AC/BAG_complete-noand.xml,13152981,AProVE21,33789,standard,551423,complete,55.126697153,38.5025351048,1.85856E9,YES,233208
516978129,TRS_Equational/Mixed_AC/kusakari1.xml,13152982,muterm 5.18,9061,default,163986,complete,0.305380997,0.388290166855,4231168.0,YES,9249
516978130,TRS_Equational/Mixed_AC/kusakari1.xml,13152982,NaTT v.1.6c,27947,Default,350520,complete,0.032033258,0.0628471374512,6778880.0,YES,1270
516978131,TRS_Equational/Mixed_AC/kusakari1.xml,13152982,AProVE21,33789,standard,551423,complete,8.152464097,3.15509390831,5.33516288E8,YES,5303
516978132,TRS_Equational/Mixed_AC/YWHM14_5.xml,13152983,muterm 5.18,9061,default,163986,complete,0.05357154,0.0989451408386,3219456.0,YES,1670
516978133,TRS_Equational/Mixed_AC/YWHM14_5.xml,13152983,NaTT v.1.6c,27947,Default,350520,complete,0.025615694,0.0802550315857,6033408.0,YES,519
516978134,TRS_Equational/Mixed_AC/YWHM14_5.xml,13152983,AProVE21,33789,standard,551423,complete,5.165009243,2.02133393288,4.72379392E8,YES,1120
516978135,TRS_Equational/Mixed_AC/YWHM14_2.xml,13152984,muterm 5.18,9061,default,163986,complete,0.120104352,0.202069044113,4038656.0,YES,6933
516978136,TRS_Equational/Mixed_AC/YWHM14_2.xml,13152984,NaTT v.1.6c,27947,Default,350520,complete,0.038746166,0.108936071396,6901760.0,YES,1476
516978137,TRS_Equational/Mixed_AC/YWHM14_2.xml,13152984,AProVE21,33789,standard,551423,complete,5.872385189,2.34060382843,4.73219072E8,YES,2981
516978138,TRS_Equational/Mixed_AC/bag-sum-prod-bin.xml,13152985,muterm 5.18,9061,default,163986,complete,2.998035753,3.34923386574,1.241088E7,YES,80675
516978139,TRS_Equational/Mixed_AC/bag-sum-prod-bin.xml,13152985,NaTT v.1.6c,27947,Default,350520,complete,0.135546831,0.16888999939,1.7338368E7,MAYBE,3271
516978140,TRS_Equational/Mixed_AC/bag-sum-prod-bin.xml,13152985,AProVE21,33789,standard,551423,complete,6.295077626,2.37540221214,4.72809472E8,YES,7663
