pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result,certification-result,certification-time
517113982,TRS_Equational/Mixed_AC/BAG_nokinds.xml,13152975,AProVE21,33789,certified,552179,complete,19.559665717,7.05623102188,1.202188288E9,YES,CERTIFIED,1.76
517113983,TRS_Equational/Mixed_AC/bag-sum-prod.xml,13152976,AProVE21,33789,certified,552179,complete,6.431563263,8.53423595428,4.74427392E8,YES,CERTIFIED,0.10
517113984,TRS_Equational/Mixed_AC/YWHM14_3.xml,13152977,AProVE21,33789,certified,552179,complete,6.365731793,2.42960309982,4.84282368E8,YES,CERTIFIED,0.09
517113985,TRS_Equational/Mixed_AC/YWHM14_4.xml,13152978,AProVE21,33789,certified,552179,complete,6.815349924,2.60258889198,4.9123328E8,YES,CERTIFIED,0.04
517113986,TRS_Equational/Mixed_AC/RENAMED-BOOL_nosorts.xml,13152979,AProVE21,33789,certified,552179,complete,9.061510828,10.4266250134,5.9109376E8,MAYBE,-,-
517113987,TRS_Equational/Mixed_AC/sequent_modulo.xml,13152980,AProVE21,33789,certified,552179,complete,39.887102048,24.0232050419,1.366573056E9,YES,CERTIFIED,2.05
517113988,TRS_Equational/Mixed_AC/BAG_complete-noand.xml,13152981,AProVE21,33789,certified,552179,complete,73.166713923,52.6752541065,9.601462272E9,YES,CERTIFIED,4.80
517113989,TRS_Equational/Mixed_AC/kusakari1.xml,13152982,AProVE21,33789,certified,552179,complete,8.21214517,3.17724180222,5.33577728E8,YES,CERTIFIED,0.08
517113990,TRS_Equational/Mixed_AC/YWHM14_5.xml,13152983,AProVE21,33789,certified,552179,complete,5.527066067,2.18383002281,4.70499328E8,YES,CERTIFIED,0.02
517113991,TRS_Equational/Mixed_AC/YWHM14_2.xml,13152984,AProVE21,33789,certified,552179,complete,6.193070227,2.40879106522,4.79469568E8,YES,CERTIFIED,0.03
