pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result,certification-result,certification-time
516304245,TRS_Standard/AProVE_07/thiemann14.xml,13153830,AProVE21,33789,certified,551426,complete,27.696310754,9.53466320038,1.272143872E9,YES,CERTIFIED,0.56
516304246,TRS_Standard/AProVE_07/thiemann14.xml,13153830,NaTT 1.6.1,29473,Certifiable,360199,complete,0.552568742,0.51593208313,2.0713472E7,MAYBE,-,-
516304247,TRS_Standard/AProVE_07/otto07.xml,13153831,ttt2-1.20,29431,ttt2_cert,360056,complete,25.500452699,8.47424483299,4.93268992E8,MAYBE,-,-
516304248,TRS_Standard/AProVE_07/otto07.xml,13153831,AProVE21,33789,certified,551426,complete,6.961953724,2.63184309006,4.9276928E8,YES,CERTIFIED,0.21
516304249,TRS_Standard/AProVE_07/otto07.xml,13153831,NaTT 1.6.1,29473,Certifiable,360199,complete,0.150361954,0.13223695755,1.4536704E7,MAYBE,-,-
516304250,TRS_Standard/AProVE_07/thiemann25.xml,13153832,ttt2-1.20,29431,ttt2_cert,360056,complete,347.004644812,299.313933849,5.48155392E8,MAYBE,-,-
516304251,TRS_Standard/AProVE_07/thiemann25.xml,13153832,AProVE21,33789,certified,551426,complete,7.997038481,2.82451510429,5.12425984E8,YES,CERTIFIED,0.33
516304252,TRS_Standard/AProVE_07/thiemann25.xml,13153832,NaTT 1.6.1,29473,Certifiable,360199,complete,0.270751827,0.250061035156,1.8362368E7,MAYBE,-,-
516304253,TRS_Standard/AProVE_07/thiemann22.xml,13153833,ttt2-1.20,29431,ttt2_cert,360056,complete,389.315357348,299.339416981,7.68147456E8,MAYBE,-,-
516304254,TRS_Standard/AProVE_07/thiemann22.xml,13153833,AProVE21,33789,certified,551426,complete,10.369321963,4.12863016129,5.55249664E8,YES,CERTIFIED,0.50
516304255,TRS_Standard/AProVE_07/thiemann22.xml,13153833,NaTT 1.6.1,29473,Certifiable,360199,complete,0.50473778,0.470634937286,1.9255296E7,MAYBE,-,-
516304256,TRS_Standard/AProVE_07/thiemann19.xml,13153834,ttt2-1.20,29431,ttt2_cert,360056,complete,342.562668066,299.375574112,6.98048512E8,MAYBE,-,-
516304257,TRS_Standard/AProVE_07/thiemann19.xml,13153834,AProVE21,33789,certified,551426,complete,11.045541818,5.10104894638,5.79047424E8,YES,CERTIFIED,0.44
516304258,TRS_Standard/AProVE_07/thiemann19.xml,13153834,NaTT 1.6.1,29473,Certifiable,360199,complete,0.319265248,0.36652803421,1.5982592E7,MAYBE,-,-
