pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result,certification-result,certification-time,certification-err
516330650,SRS_Relative/ICFP_2010_relative/4057.xml,13155910,AProVE21,33789,certified,551426,timeout (wallclock),1181.19243986,301.007710934,1.5768936448E10,--,-,-,-
516330651,SRS_Relative/ICFP_2010_relative/139004.xml,13155911,ttt2-1.20,29431,ttt2_cert,360056,timeout (wallclock),892.818095431,301.056402922,2.078523392E9,MAYBE,-,-,-
516330652,SRS_Relative/ICFP_2010_relative/139004.xml,13155911,AProVE21,33789,certified,551426,complete,98.03724048,25.6753058434,5.444767744E9,YES,CERTIFIED,20.67,-
516330653,SRS_Relative/ICFP_2010_relative/138477.xml,13155912,ttt2-1.20,29431,ttt2_cert,360056,complete,892.734036353,300.98553896,6.011834368E9,MAYBE,-,-,-
516330654,SRS_Relative/ICFP_2010_relative/138477.xml,13155912,AProVE21,33789,certified,551426,timeout (wallclock),1182.97835125,301.032522202,1.6704458752E10,--,-,-,-
516330655,SRS_Relative/ICFP_2010_relative/107236.xml,13155913,ttt2-1.20,29431,ttt2_cert,360056,timeout (wallclock),892.974250576,301.00949502,2.032685056E9,--,-,-,-
516330656,SRS_Relative/ICFP_2010_relative/107236.xml,13155913,AProVE21,33789,certified,551426,timeout (wallclock),1181.7939313,301.011273146,1.6080769024E10,--,-,-,-
516330657,SRS_Relative/ICFP_2010_relative/3268.xml,13155914,ttt2-1.20,29431,ttt2_cert,360056,complete,892.243029666,300.371797085,2.066755584E9,MAYBE,-,-,-
516330658,SRS_Relative/ICFP_2010_relative/3268.xml,13155914,AProVE21,33789,certified,551426,timeout (wallclock),1176.39080776,301.03727603,1.8974384128E10,--,-,-,-
516330659,SRS_Relative/ICFP_2010_relative/64160.xml,13155915,ttt2-1.20,29431,ttt2_cert,360056,complete,892.437649128,300.603255033,3.281588224E9,MAYBE,-,-,-
516330660,SRS_Relative/ICFP_2010_relative/64160.xml,13155915,AProVE21,33789,certified,551426,complete,1178.86600897,300.975893974,1.7079980032E10,--,-,-,-
516330661,SRS_Relative/ICFP_2010_relative/133159.xml,13155916,ttt2-1.20,29431,ttt2_cert,360056,complete,892.736133509,301.02155304,4.95091712E9,MAYBE,-,-,-
516330662,SRS_Relative/ICFP_2010_relative/133159.xml,13155916,AProVE21,33789,certified,551426,timeout (wallclock),1167.03114157,301.056051016,1.624389632E10,--,-,-,-
516330663,SRS_Relative/ICFP_2010_relative/3562.xml,13155917,ttt2-1.20,29431,ttt2_cert,360056,complete,892.283609406,300.539480925,1.96655104E9,MAYBE,-,-,-
516330664,SRS_Relative/ICFP_2010_relative/3562.xml,13155917,AProVE21,33789,certified,551426,timeout (wallclock),1181.96548584,301.053932905,1.5783051264E10,--,-,-,-
516330665,SRS_Relative/ICFP_2010_relative/140631.xml,13155918,ttt2-1.20,29431,ttt2_cert,360056,complete,892.908370127,300.934880972,2.189053952E9,MAYBE,-,-,-
516330666,SRS_Relative/ICFP_2010_relative/140631.xml,13155918,AProVE21,33789,certified,551426,timeout (wallclock),1189.43321916,301.008597136,1.8171998208E10,--,-,-,-
516330667,SRS_Relative/ICFP_2010_relative/133010.xml,13155919,ttt2-1.20,29431,ttt2_cert,360056,timeout (wallclock),892.833176161,301.0577631,3.029221376E9,MAYBE,-,-,-
516330668,SRS_Relative/ICFP_2010_relative/133010.xml,13155919,AProVE21,33789,certified,551426,complete,67.82370613,18.1346049309,3.401240576E9,YES,CERTIFIED,23.48,-
516330669,SRS_Relative/ICFP_2010_relative/88143.xml,13155920,ttt2-1.20,29431,ttt2_cert,360056,complete,645.20077951,217.643393993,2.305732608E9,YES,UNSUPPORTED,0.20,expecting <, but found: Bounds.fprintfx: XML output no
516330670,SRS_Relative/ICFP_2010_relative/88143.xml,13155920,AProVE21,33789,certified,551426,complete,42.371167255,11.538736105,2.168119296E9,YES,CERTIFIED,6.73,-
516330671,SRS_Relative/ICFP_2010_relative/4046.xml,13155921,ttt2-1.20,29431,ttt2_cert,360056,complete,22.609046064,7.51069307327,1.111314432E9,MAYBE,-,-,-
516330672,SRS_Relative/ICFP_2010_relative/4046.xml,13155921,AProVE21,33789,certified,551426,complete,1.199502932,0.589669942856,1.37424896E8,--,-,-,-
516330673,SRS_Relative/ICFP_2010_relative/132540.xml,13155922,ttt2-1.20,29431,ttt2_cert,360056,timeout (wallclock),892.901796243,301.012046099,2.078420992E9,MAYBE,-,-,-
516330674,SRS_Relative/ICFP_2010_relative/132540.xml,13155922,AProVE21,33789,certified,551426,complete,54.748357512,16.7633869648,3.01809664E9,YES,CERTIFIED,16.30,-
516330675,SRS_Relative/ICFP_2010_relative/107220.xml,13155923,ttt2-1.20,29431,ttt2_cert,360056,timeout (wallclock),892.873989753,301.046838999,2.169126912E9,--,-,-,-
516330676,SRS_Relative/ICFP_2010_relative/107220.xml,13155923,AProVE21,33789,certified,551426,timeout (wallclock),1164.56997083,301.04863596,1.5855767552E10,--,-,-,-
516330677,SRS_Relative/ICFP_2010_relative/3450.xml,13155924,ttt2-1.20,29431,ttt2_cert,360056,complete,892.436511216,300.541239977,2.11474432E9,MAYBE,-,-,-
516330678,SRS_Relative/ICFP_2010_relative/3450.xml,13155924,AProVE21,33789,certified,551426,timeout (wallclock),1159.21302684,301.035745859,1.584109568E10,--,-,-,-
516330679,SRS_Relative/ICFP_2010_relative/132864.xml,13155925,ttt2-1.20,29431,ttt2_cert,360056,timeout (wallclock),892.923886405,301.061094999,2.211729408E9,MAYBE,-,-,-
516330680,SRS_Relative/ICFP_2010_relative/132864.xml,13155925,AProVE21,33789,certified,551426,complete,74.291822489,19.766520977,4.133761024E9,YES,CERTIFIED,17.14,-
516330681,SRS_Relative/ICFP_2010_relative/128280.xml,13155926,ttt2-1.20,29431,ttt2_cert,360056,timeout (wallclock),892.925993372,301.012366056,2.07409152E9,MAYBE,-,-,-
516330682,SRS_Relative/ICFP_2010_relative/128280.xml,13155926,AProVE21,33789,certified,551426,complete,55.631263332,14.9725089073,3.006717952E9,YES,CERTIFIED,14.24,-
516330683,SRS_Relative/ICFP_2010_relative/135652.xml,13155927,ttt2-1.20,29431,ttt2_cert,360056,complete,892.743435917,300.969254971,4.320591872E9,MAYBE,-,-,-
516330684,SRS_Relative/ICFP_2010_relative/135652.xml,13155927,AProVE21,33789,certified,551426,complete,1170.99550309,299.144835949,1.6820334592E10,--,-,-,-
516330685,SRS_Relative/ICFP_2010_relative/3385.xml,13155928,ttt2-1.20,29431,ttt2_cert,360056,complete,892.236967936,300.389955044,2.024091648E9,MAYBE,-,-,-
516330686,SRS_Relative/ICFP_2010_relative/3385.xml,13155928,AProVE21,33789,certified,551426,timeout (wallclock),1176.72072575,301.008704901,1.8446024704E10,--,-,-,-
516330687,SRS_Relative/ICFP_2010_relative/138993.xml,13155929,ttt2-1.20,29431,ttt2_cert,360056,timeout (wallclock),893.192757568,301.010070086,2.099646464E9,--,-,-,-
516330688,SRS_Relative/ICFP_2010_relative/138993.xml,13155929,AProVE21,33789,certified,551426,complete,50.396136351,13.702600956,2.971475968E9,YES,CERTIFIED,18.03,-
516330689,SRS_Relative/ICFP_2010_relative/4484.xml,13155930,ttt2-1.20,29431,ttt2_cert,360056,complete,892.272433575,300.493161917,1.991708672E9,MAYBE,-,-,-
516330690,SRS_Relative/ICFP_2010_relative/4484.xml,13155930,AProVE21,33789,certified,551426,timeout (wallclock),1180.28774217,301.008727789,1.5819063296E10,--,-,-,-
516330691,SRS_Relative/ICFP_2010_relative/4827.xml,13155931,ttt2-1.20,29431,ttt2_cert,360056,complete,892.535993594,300.52973485,1.965092864E9,MAYBE,-,-,-
516330692,SRS_Relative/ICFP_2010_relative/4827.xml,13155931,AProVE21,33789,certified,551426,timeout (wallclock),1180.9134634,301.102822065,1.5751077888E10,--,-,-,-
516330693,SRS_Relative/ICFP_2010_relative/132622.xml,13155932,ttt2-1.20,29431,ttt2_cert,360056,timeout (wallclock),892.953157738,301.052251816,2.091393024E9,MAYBE,-,-,-
516330694,SRS_Relative/ICFP_2010_relative/132622.xml,13155932,AProVE21,33789,certified,551426,complete,68.791391505,18.2805948257,3.666214912E9,YES,CERTIFIED,16.52,-
516330695,SRS_Relative/ICFP_2010_relative/4200.xml,13155933,ttt2-1.20,29431,ttt2_cert,360056,complete,892.330840511,300.536509037,2.019340288E9,MAYBE,-,-,-
516330696,SRS_Relative/ICFP_2010_relative/4200.xml,13155933,AProVE21,33789,certified,551426,timeout (wallclock),1182.38632385,301.047092199,1.5878496256E10,--,-,-,-
516330697,SRS_Relative/ICFP_2010_relative/139282.xml,13155934,ttt2-1.20,29431,ttt2_cert,360056,timeout (wallclock),892.887755007,301.05727005,2.21728768E9,MAYBE,-,-,-
516330698,SRS_Relative/ICFP_2010_relative/139282.xml,13155934,AProVE21,33789,certified,551426,complete,65.241831101,17.3503389359,3.704958976E9,YES,CERTIFIED,18.62,-
516330699,SRS_Relative/ICFP_2010_relative/41378.xml,13155935,ttt2-1.20,29431,ttt2_cert,360056,complete,175.509576492,64.6947028637,2.186944512E9,YES,UNSUPPORTED,0.86,expecting <, but found: Bounds.fprintfx: XML output no
516330700,SRS_Relative/ICFP_2010_relative/41378.xml,13155935,AProVE21,33789,certified,551426,timeout (wallclock),1167.58944382,301.010288,1.6341307392E10,--,-,-,-
516330701,SRS_Relative/ICFP_2010_relative/5130.xml,13155936,ttt2-1.20,29431,ttt2_cert,360056,complete,892.266416886,300.507199049,2.052907008E9,MAYBE,-,-,-
516330702,SRS_Relative/ICFP_2010_relative/5130.xml,13155936,AProVE21,33789,certified,551426,complete,90.604220572,23.6338310242,5.155598336E9,YES,CERTIFIED,15.86,-
516330703,SRS_Relative/ICFP_2010_relative/128515.xml,13155937,ttt2-1.20,29431,ttt2_cert,360056,timeout (wallclock),892.799556678,301.040523052,2.108592128E9,MAYBE,-,-,-
516330704,SRS_Relative/ICFP_2010_relative/128515.xml,13155937,AProVE21,33789,certified,551426,complete,74.449671418,19.7247788906,3.735371776E9,YES,CERTIFIED,18.28,-
516330705,SRS_Relative/ICFP_2010_relative/127538.xml,13155938,ttt2-1.20,29431,ttt2_cert,360056,timeout (wallclock),892.913466326,301.012423992,2.074484736E9,MAYBE,-,-,-
516330706,SRS_Relative/ICFP_2010_relative/127538.xml,13155938,AProVE21,33789,certified,551426,complete,83.103064884,21.9330918789,4.119175168E9,YES,CERTIFIED,27.14,-
516330707,SRS_Relative/ICFP_2010_relative/3865.xml,13155939,ttt2-1.20,29431,ttt2_cert,360056,complete,892.41050881,300.528482199,2.09027072E9,MAYBE,-,-,-
516330708,SRS_Relative/ICFP_2010_relative/3865.xml,13155939,AProVE21,33789,certified,551426,timeout (wallclock),1184.77950276,301.017392159,1.6499400704E10,--,-,-,-
516330709,SRS_Relative/ICFP_2010_relative/3533.xml,13155940,ttt2-1.20,29431,ttt2_cert,360056,complete,892.47916499,300.527312994,2.080874496E9,MAYBE,-,-,-
516330710,SRS_Relative/ICFP_2010_relative/3533.xml,13155940,AProVE21,33789,certified,551426,timeout (wallclock),1159.77387901,301.048133135,1.584203776E10,--,-,-,-
516330711,SRS_Relative/ICFP_2010_relative/4938.xml,13155941,ttt2-1.20,29431,ttt2_cert,360056,complete,892.564612018,300.487275124,2.037252096E9,MAYBE,-,-,-
516330712,SRS_Relative/ICFP_2010_relative/4938.xml,13155941,AProVE21,33789,certified,551426,timeout (wallclock),1184.10756851,301.028625011,1.6155078656E10,--,-,-,-
516330713,SRS_Relative/ICFP_2010_relative/4412.xml,13155942,ttt2-1.20,29431,ttt2_cert,360056,complete,892.365442697,300.503596067,2.279317504E9,MAYBE,-,-,-
516330714,SRS_Relative/ICFP_2010_relative/4412.xml,13155942,AProVE21,33789,certified,551426,complete,108.188753813,28.3112831116,5.990305792E9,YES,CERTIFIED,20.99,-
516330715,SRS_Relative/ICFP_2010_relative/4157.xml,13155943,ttt2-1.20,29431,ttt2_cert,360056,complete,892.334612304,300.500877857,1.927524352E9,MAYBE,-,-,-
516330716,SRS_Relative/ICFP_2010_relative/4157.xml,13155943,AProVE21,33789,certified,551426,timeout (wallclock),1180.52204622,301.008641005,1.5790465024E10,--,-,-,-
516330717,SRS_Relative/ICFP_2010_relative/3817.xml,13155944,ttt2-1.20,29431,ttt2_cert,360056,complete,891.663785364,300.50586319,2.994671616E9,MAYBE,-,-,-
516330718,SRS_Relative/ICFP_2010_relative/3817.xml,13155944,AProVE21,33789,certified,551426,timeout (wallclock),1179.17315641,301.008589983,1.5781777408E10,--,-,-,-
516330719,SRS_Relative/ICFP_2010_relative/4181.xml,13155945,ttt2-1.20,29431,ttt2_cert,360056,complete,269.313867588,92.0885529518,2.067214336E9,YES,UNSUPPORTED,0.25,expecting <, but found: Bounds.fprintfx: XML output no
516330720,SRS_Relative/ICFP_2010_relative/4181.xml,13155945,AProVE21,33789,certified,551426,complete,174.529721745,44.7647099495,9.13016832E9,YES,CERTIFIED,22.10,-
516330721,SRS_Relative/ICFP_2010_relative/4943.xml,13155946,ttt2-1.20,29431,ttt2_cert,360056,complete,892.146408932,300.497725964,1.944358912E9,MAYBE,-,-,-
516330722,SRS_Relative/ICFP_2010_relative/4943.xml,13155946,AProVE21,33789,certified,551426,timeout (wallclock),1156.96233749,301.008767843,1.6673837056E10,--,-,-,-
516330723,SRS_Relative/ICFP_2010_relative/139214.xml,13155947,ttt2-1.20,29431,ttt2_cert,360056,timeout (wallclock),893.003521957,301.011662006,2.080288768E9,MAYBE,-,-,-
516330724,SRS_Relative/ICFP_2010_relative/139214.xml,13155947,AProVE21,33789,certified,551426,complete,61.44201995,16.5857710838,3.396972544E9,YES,CERTIFIED,16.93,-
516330725,SRS_Relative/ICFP_2010_relative/136623.xml,13155948,ttt2-1.20,29431,ttt2_cert,360056,complete,892.996948426,300.976140976,3.326480384E9,MAYBE,-,-,-
516330726,SRS_Relative/ICFP_2010_relative/136623.xml,13155948,AProVE21,33789,certified,551426,timeout (wallclock),1167.39242694,301.042090893,1.6457490432E10,--,-,-,-
516330727,SRS_Relative/ICFP_2010_relative/3680.xml,13155949,ttt2-1.20,29431,ttt2_cert,360056,complete,892.326828715,300.499125004,1.912303616E9,MAYBE,-,-,-
516330728,SRS_Relative/ICFP_2010_relative/3680.xml,13155949,AProVE21,33789,certified,551426,complete,96.066239321,25.2335481644,5.273280512E9,YES,CERTIFIED,27.76,-
516330729,SRS_Relative/ICFP_2010_relative/4074.xml,13155950,ttt2-1.20,29431,ttt2_cert,360056,complete,892.281260177,300.492723942,2.197291008E9,MAYBE,-,-,-
516330730,SRS_Relative/ICFP_2010_relative/4074.xml,13155950,AProVE21,33789,certified,551426,timeout (wallclock),1181.36051511,301.057219028,1.6206905344E10,--,-,-,-
516330731,SRS_Relative/ICFP_2010_relative/91242.xml,13155951,ttt2-1.20,29431,ttt2_cert,360056,timeout (wallclock),892.794487754,301.060854912,2.251595776E9,MAYBE,-,-,-
516330732,SRS_Relative/ICFP_2010_relative/91242.xml,13155951,AProVE21,33789,certified,551426,timeout (wallclock),1189.59323305,301.07356596,1.7361063936E10,--,-,-,-
516330733,SRS_Relative/ICFP_2010_relative/140318.xml,13155952,ttt2-1.20,29431,ttt2_cert,360056,timeout (wallclock),892.755141534,301.080294132,2.205995008E9,--,-,-,-
516330734,SRS_Relative/ICFP_2010_relative/140318.xml,13155952,AProVE21,33789,certified,551426,complete,64.309672799,17.2397348881,3.838222336E9,YES,CERTIFIED,15.33,-
516330735,SRS_Relative/ICFP_2010_relative/4051.xml,13155953,ttt2-1.20,29431,ttt2_cert,360056,complete,892.513337788,300.553762913,2.96859648E9,MAYBE,-,-,-
516330736,SRS_Relative/ICFP_2010_relative/4051.xml,13155953,AProVE21,33789,certified,551426,complete,196.59137702,59.2707550526,9.08128256E9,YES,CERTIFIED,27.91,-
516330737,SRS_Relative/ICFP_2010_relative/4893.xml,13155954,ttt2-1.20,29431,ttt2_cert,360056,complete,892.142711087,300.527184963,2.01435136E9,MAYBE,-,-,-
516330738,SRS_Relative/ICFP_2010_relative/4893.xml,13155954,AProVE21,33789,certified,551426,complete,871.949828803,239.114458084,1.6045494272E10,YES,CERTIFIED,24.89,-
516330739,SRS_Relative/ICFP_2010_relative/97888.xml,13155955,ttt2-1.20,29431,ttt2_cert,360056,timeout (wallclock),892.371582014,301.041199923,2.067050496E9,--,-,-,-
516330740,SRS_Relative/ICFP_2010_relative/97888.xml,13155955,AProVE21,33789,certified,551426,timeout (wallclock),1178.30707253,301.008621931,1.5931486208E10,--,-,-,-
516330741,SRS_Relative/ICFP_2010_relative/97901.xml,13155956,ttt2-1.20,29431,ttt2_cert,360056,timeout (wallclock),892.647826123,301.05559516,2.117341184E9,--,-,-,-
516330742,SRS_Relative/ICFP_2010_relative/97901.xml,13155956,AProVE21,33789,certified,551426,timeout (wallclock),1177.83804688,301.018685102,1.5914426368E10,--,-,-,-
516330743,SRS_Relative/ICFP_2010_relative/3916.xml,13155957,ttt2-1.20,29431,ttt2_cert,360056,complete,22.591579261,7.51335000992,1.129271296E9,MAYBE,-,-,-
516330744,SRS_Relative/ICFP_2010_relative/3916.xml,13155957,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330745,SRS_Relative/ICFP_2010_relative/3786.xml,13155958,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330746,SRS_Relative/ICFP_2010_relative/3786.xml,13155958,AProVE21,33789,certified,551426,enqueued,0.0,0.0,0.0,--,-,-,-
516330747,SRS_Relative/ICFP_2010_relative/3336.xml,13155959,ttt2-1.20,29431,ttt2_cert,360056,complete,22.563639268,7.39122200012,1.260097536E9,MAYBE,-,-,-
516330748,SRS_Relative/ICFP_2010_relative/3336.xml,13155959,AProVE21,33789,certified,551426,complete,1.236128749,1.61433792114,1.35360512E8,--,-,-,-
516330749,SRS_Relative/ICFP_2010_relative/139236.xml,13155960,ttt2-1.20,29431,ttt2_cert,360056,timeout (wallclock),892.680515069,301.011250973,2.181382144E9,MAYBE,-,-,-
516330750,SRS_Relative/ICFP_2010_relative/139236.xml,13155960,AProVE21,33789,certified,551426,complete,48.009835733,13.0550839901,2.99603968E9,YES,CERTIFIED,14.63,-
516330751,SRS_Relative/ICFP_2010_relative/128620.xml,13155961,ttt2-1.20,29431,ttt2_cert,360056,timeout (wallclock),892.965062701,301.011649132,2.213658624E9,MAYBE,-,-,-
516330752,SRS_Relative/ICFP_2010_relative/128620.xml,13155961,AProVE21,33789,certified,551426,complete,57.872576933,15.6138079166,3.274133504E9,YES,CERTIFIED,14.98,-
516330753,SRS_Relative/ICFP_2010_relative/140654.xml,13155962,ttt2-1.20,29431,ttt2_cert,360056,complete,892.966189822,300.961938858,2.070351872E9,MAYBE,-,-,-
516330754,SRS_Relative/ICFP_2010_relative/140654.xml,13155962,AProVE21,33789,certified,551426,timeout (wallclock),1166.85135375,301.040297031,1.8432049152E10,--,-,-,-
516330755,SRS_Relative/ICFP_2010_relative/132957.xml,13155963,ttt2-1.20,29431,ttt2_cert,360056,timeout (wallclock),893.113723659,301.056283951,2.18251264E9,MAYBE,-,-,-
516330756,SRS_Relative/ICFP_2010_relative/132957.xml,13155963,AProVE21,33789,certified,551426,complete,57.778935734,15.6308281422,3.363823616E9,YES,CERTIFIED,19.64,-
516330757,SRS_Relative/ICFP_2010_relative/3498.xml,13155964,ttt2-1.20,29431,ttt2_cert,360056,complete,343.617059495,117.037009001,2.057531392E9,YES,UNSUPPORTED,0.23,expecting <, but found: Bounds.fprintfx: XML output no
516330758,SRS_Relative/ICFP_2010_relative/3498.xml,13155964,AProVE21,33789,certified,551426,timeout (wallclock),1178.54841409,301.045634031,1.5783944192E10,--,-,-,-
516330759,SRS_Relative/ICFP_2010_relative/139185.xml,13155965,ttt2-1.20,29431,ttt2_cert,360056,timeout (wallclock),892.966015867,301.020941973,2.10116608E9,MAYBE,-,-,-
516330760,SRS_Relative/ICFP_2010_relative/139185.xml,13155965,AProVE21,33789,certified,551426,complete,54.033631211,14.6981260777,3.033063424E9,YES,CERTIFIED,14.58,-
516330761,SRS_Relative/ICFP_2010_relative/3633.xml,13155966,ttt2-1.20,29431,ttt2_cert,360056,complete,892.416942729,300.542979002,2.344165376E9,MAYBE,-,-,-
516330762,SRS_Relative/ICFP_2010_relative/3633.xml,13155966,AProVE21,33789,certified,551426,timeout (wallclock),1182.51744179,301.009204865,1.5867142144E10,--,-,-,-
516330763,SRS_Relative/ICFP_2010_relative/131982.xml,13155967,ttt2-1.20,29431,ttt2_cert,360056,complete,893.101698648,300.983963966,6.133248E9,MAYBE,-,-,-
516330764,SRS_Relative/ICFP_2010_relative/131982.xml,13155967,AProVE21,33789,certified,551426,complete,1166.37518072,298.492179871,1.6830492672E10,--,-,-,-
516330765,SRS_Relative/ICFP_2010_relative/3589.xml,13155968,ttt2-1.20,29431,ttt2_cert,360056,complete,892.560087002,300.493466854,2.529501184E9,MAYBE,-,-,-
516330766,SRS_Relative/ICFP_2010_relative/3589.xml,13155968,AProVE21,33789,certified,551426,timeout (wallclock),1182.45433352,301.060584068,1.5832236032E10,--,-,-,-
516330767,SRS_Relative/ICFP_2010_relative/135782.xml,13155969,ttt2-1.20,29431,ttt2_cert,360056,complete,893.079904639,301.03973484,5.97579776E9,MAYBE,-,-,-
516330768,SRS_Relative/ICFP_2010_relative/135782.xml,13155969,AProVE21,33789,certified,551426,timeout (wallclock),1169.05714992,301.044178009,1.669545984E10,--,-,-,-
516330769,SRS_Relative/ICFP_2010_relative/4374.xml,13155970,ttt2-1.20,29431,ttt2_cert,360056,complete,892.566265175,300.497817039,4.160434176E9,MAYBE,-,-,-
516330770,SRS_Relative/ICFP_2010_relative/4374.xml,13155970,AProVE21,33789,certified,551426,enqueued,0.0,0.0,0.0,--,-,-,-
516330771,SRS_Relative/ICFP_2010_relative/3762.xml,13155971,ttt2-1.20,29431,ttt2_cert,360056,enqueued,0.0,0.0,0.0,--,-,-,-
516330772,SRS_Relative/ICFP_2010_relative/3762.xml,13155971,AProVE21,33789,certified,551426,timeout (wallclock),1183.36750938,301.041769028,1.5774396416E10,--,-,-,-
516330773,SRS_Relative/ICFP_2010_relative/132833.xml,13155972,ttt2-1.20,29431,ttt2_cert,360056,enqueued,0.0,0.0,0.0,--,-,-,-
516330774,SRS_Relative/ICFP_2010_relative/132833.xml,13155972,AProVE21,33789,certified,551426,complete,73.093361596,19.4660718441,3.75812096E9,YES,CERTIFIED,17.31,-
516330775,SRS_Relative/ICFP_2010_relative/142146.xml,13155973,ttt2-1.20,29431,ttt2_cert,360056,complete,892.655626567,300.923205137,2.08338944E9,MAYBE,-,-,-
516330776,SRS_Relative/ICFP_2010_relative/142146.xml,13155973,AProVE21,33789,certified,551426,enqueued,0.0,0.0,0.0,--,-,-,-
516330777,SRS_Relative/ICFP_2010_relative/4953.xml,13155974,ttt2-1.20,29431,ttt2_cert,360056,enqueued,0.0,0.0,0.0,--,-,-,-
516330778,SRS_Relative/ICFP_2010_relative/4953.xml,13155974,AProVE21,33789,certified,551426,enqueued,0.0,0.0,0.0,--,-,-,-
516330779,SRS_Relative/ICFP_2010_relative/5076.xml,13155975,ttt2-1.20,29431,ttt2_cert,360056,enqueued,0.0,0.0,0.0,--,-,-,-
516330780,SRS_Relative/ICFP_2010_relative/5076.xml,13155975,AProVE21,33789,certified,551426,enqueued,0.0,0.0,0.0,--,-,-,-
516330781,SRS_Relative/ICFP_2010_relative/3989.xml,13155976,ttt2-1.20,29431,ttt2_cert,360056,enqueued,0.0,0.0,0.0,--,-,-,-
516330782,SRS_Relative/ICFP_2010_relative/3989.xml,13155976,AProVE21,33789,certified,551426,enqueued,0.0,0.0,0.0,--,-,-,-
516330783,SRS_Relative/ICFP_2010_relative/142150.xml,13155977,ttt2-1.20,29431,ttt2_cert,360056,enqueued,0.0,0.0,0.0,--,-,-,-
516330784,SRS_Relative/ICFP_2010_relative/142150.xml,13155977,AProVE21,33789,certified,551426,enqueued,0.0,0.0,0.0,--,-,-,-
516330785,SRS_Relative/ICFP_2010_relative/134918.xml,13155978,ttt2-1.20,29431,ttt2_cert,360056,enqueued,0.0,0.0,0.0,--,-,-,-
516330786,SRS_Relative/ICFP_2010_relative/134918.xml,13155978,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330787,SRS_Relative/ICFP_2010_relative/137404.xml,13155979,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330788,SRS_Relative/ICFP_2010_relative/137404.xml,13155979,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330789,SRS_Relative/ICFP_2010_relative/142157.xml,13155980,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330790,SRS_Relative/ICFP_2010_relative/142157.xml,13155980,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330791,SRS_Relative/ICFP_2010_relative/128056.xml,13155981,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330792,SRS_Relative/ICFP_2010_relative/128056.xml,13155981,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330793,SRS_Relative/ICFP_2010_relative/128430.xml,13155982,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330794,SRS_Relative/ICFP_2010_relative/128430.xml,13155982,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330795,SRS_Relative/ICFP_2010_relative/4248.xml,13155983,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330796,SRS_Relative/ICFP_2010_relative/4248.xml,13155983,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330797,SRS_Relative/ICFP_2010_relative/124791.xml,13155984,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330798,SRS_Relative/ICFP_2010_relative/124791.xml,13155984,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330799,SRS_Relative/ICFP_2010_relative/4979.xml,13155985,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330800,SRS_Relative/ICFP_2010_relative/4979.xml,13155985,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330801,SRS_Relative/ICFP_2010_relative/3856.xml,13155986,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330802,SRS_Relative/ICFP_2010_relative/3856.xml,13155986,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330803,SRS_Relative/ICFP_2010_relative/135936.xml,13155987,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330804,SRS_Relative/ICFP_2010_relative/135936.xml,13155987,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330805,SRS_Relative/ICFP_2010_relative/140639.xml,13155988,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330806,SRS_Relative/ICFP_2010_relative/140639.xml,13155988,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330807,SRS_Relative/ICFP_2010_relative/4854.xml,13155989,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330808,SRS_Relative/ICFP_2010_relative/4854.xml,13155989,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
