pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result,certification-result,certification-time
516988844,Derivational_Complexity_Full_Rewriting/Waldmann_06_SRS/z086-variant.xml,13150407,tct-trs_v3.2.0_2020-06-28,29575,tct_dc_cert,360387,complete,260.955005061,74.6084709167,5.37419776E8,tct-trs: Stack space overflow: current size 33624 bytes.,-,-
516988845,Derivational_Complexity_Full_Rewriting/Waldmann_06_SRS/uni-7.xml,13150408,tct-trs_v3.2.0_2020-06-28,29575,tct_dc_cert,360387,complete,1151.09980492,296.517756939,2.411945984E9,MAYBE,-,-
516988846,Derivational_Complexity_Full_Rewriting/Waldmann_06_SRS/sym-6.xml,13150409,tct-trs_v3.2.0_2020-06-28,29575,tct_dc_cert,360387,complete,481.685173199,296.226165056,1.000861696E9,MAYBE,-,-
516988847,Derivational_Complexity_Full_Rewriting/Waldmann_06_SRS/sym-1.xml,13150410,tct-trs_v3.2.0_2020-06-28,29575,tct_dc_cert,360387,complete,470.66412687,296.395185947,2.310868992E9,MAYBE,-,-
516988848,Derivational_Complexity_Full_Rewriting/Waldmann_06_SRS/jw4.xml,13150411,tct-trs_v3.2.0_2020-06-28,29575,tct_dc_cert,360387,timeout (wallclock),1194.61342862,301.07051301,4.3319545856E10,--,-,-
516988849,Derivational_Complexity_Full_Rewriting/Waldmann_06_SRS/jw3.xml,13150412,tct-trs_v3.2.0_2020-06-28,29575,tct_dc_cert,360387,complete,1177.0940321,296.228538036,1.431916544E9,MAYBE,-,-
516988850,Derivational_Complexity_Full_Rewriting/Waldmann_06_SRS/e.xml,13150413,tct-trs_v3.2.0_2020-06-28,29575,tct_dc_cert,360387,complete,1183.81734283,296.424122095,7.03377408E8,MAYBE,-,-
516988851,Derivational_Complexity_Full_Rewriting/Waldmann_06_SRS/jw5.xml,13150414,tct-trs_v3.2.0_2020-06-28,29575,tct_dc_cert,360387,timeout (cpu),1201.35998507,301.086410046,2.4410677248E10,--,-,-
516988852,Derivational_Complexity_Full_Rewriting/Waldmann_06_SRS/uni-1.xml,13150415,tct-trs_v3.2.0_2020-06-28,29575,tct_dc_cert,360387,complete,500.035422665,296.208469868,8.909824E8,MAYBE,-,-
516988853,Derivational_Complexity_Full_Rewriting/Waldmann_06_SRS/uni-6.xml,13150416,tct-trs_v3.2.0_2020-06-28,29575,tct_dc_cert,360387,complete,1049.88058227,296.264646053,1.637384192E9,MAYBE,-,-
516988854,Derivational_Complexity_Full_Rewriting/Waldmann_06_SRS/jw1.xml,13150417,tct-trs_v3.2.0_2020-06-28,29575,tct_dc_cert,360387,complete,1156.45032636,296.337193966,1.173221376E9,MAYBE,-,-
516988855,Derivational_Complexity_Full_Rewriting/Waldmann_06_SRS/uni-5.xml,13150418,tct-trs_v3.2.0_2020-06-28,29575,tct_dc_cert,360387,complete,469.46901891,296.215317011,2.97848832E8,MAYBE,-,-
516988856,Derivational_Complexity_Full_Rewriting/Waldmann_06_SRS/sym-4.xml,13150419,tct-trs_v3.2.0_2020-06-28,29575,tct_dc_cert,360387,complete,461.74815754,296.23831892,7.7473792E8,MAYBE,-,-
516988857,Derivational_Complexity_Full_Rewriting/Waldmann_06_SRS/uni-2.xml,13150420,tct-trs_v3.2.0_2020-06-28,29575,tct_dc_cert,360387,complete,821.173319581,296.60260582,4.2771456E9,MAYBE,-,-
516988858,Derivational_Complexity_Full_Rewriting/Waldmann_06_SRS/pi.xml,13150421,tct-trs_v3.2.0_2020-06-28,29575,tct_dc_cert,360387,complete,51.249091753,12.9249482155,3.39853312E8,"WORST_CASE(?,O(n^4))",CERTIFIED,0.81
516988859,Derivational_Complexity_Full_Rewriting/Waldmann_06_SRS/uni-3.xml,13150422,tct-trs_v3.2.0_2020-06-28,29575,tct_dc_cert,360387,complete,534.309849802,296.273910999,7.78797056E8,MAYBE,-,-
516988860,Derivational_Complexity_Full_Rewriting/Waldmann_06_SRS/sym-2.xml,13150423,tct-trs_v3.2.0_2020-06-28,29575,tct_dc_cert,360387,complete,510.050292226,296.27041316,8.33191936E8,MAYBE,-,-
516988861,Derivational_Complexity_Full_Rewriting/Waldmann_06_SRS/uni-4.xml,13150424,tct-trs_v3.2.0_2020-06-28,29575,tct_dc_cert,360387,complete,797.234869798,296.424707174,3.11937024E9,MAYBE,-,-
516988862,Derivational_Complexity_Full_Rewriting/Waldmann_06_SRS/sym-5.xml,13150425,tct-trs_v3.2.0_2020-06-28,29575,tct_dc_cert,360387,complete,963.661262953,296.312080145,2.172203008E9,MAYBE,-,-
516988863,Derivational_Complexity_Full_Rewriting/Endrullis_06/linear1.xml,13150400,tct-trs_v3.2.0_2020-06-28,29575,tct_dc_cert,360387,complete,773.893257305,296.372061014,1.647218688E9,MAYBE,-,-
516988864,Derivational_Complexity_Full_Rewriting/Endrullis_06/direct.xml,13150401,tct-trs_v3.2.0_2020-06-28,29575,tct_dc_cert,360387,complete,0.8556999,0.290095090866,7.0311936E7,"WORST_CASE(?,O(n^1))",CERTIFIED,0.48
516988865,Derivational_Complexity_Full_Rewriting/Endrullis_06/quadruple1.xml,13150402,tct-trs_v3.2.0_2020-06-28,29575,tct_dc_cert,360387,complete,0.245516701,0.151354074478,4.05504E7,"WORST_CASE(?,O(n^1))",CERTIFIED,0.09
516988866,Derivational_Complexity_Full_Rewriting/Endrullis_06/pair3rotate.xml,13150403,tct-trs_v3.2.0_2020-06-28,29575,tct_dc_cert,360387,complete,181.56940301,45.7179789543,7.2669184E8,tct-trs: Stack space overflow: current size 33624 bytes.,-,-
516988867,Derivational_Complexity_Full_Rewriting/Endrullis_06/quadruple2.xml,13150404,tct-trs_v3.2.0_2020-06-28,29575,tct_dc_cert,360387,complete,9.9665274,2.60175800323,1.38387456E8,"WORST_CASE(?,O(n^2))",CERTIFIED,0.04
516988868,Derivational_Complexity_Full_Rewriting/Endrullis_06/pair3swap.xml,13150405,tct-trs_v3.2.0_2020-06-28,29575,tct_dc_cert,360387,complete,93.486225394,26.5615031719,9.93722368E8,tct-trs: Stack space overflow: current size 33624 bytes.,-,-
516988869,Derivational_Complexity_Full_Rewriting/Endrullis_06/linear2.xml,13150406,tct-trs_v3.2.0_2020-06-28,29575,tct_dc_cert,360387,complete,1114.63360952,296.320677996,1.031340032E9,MAYBE,-,-
516988870,Derivational_Complexity_Full_Rewriting/Mixed_SRS/s6.xml,13150374,tct-trs_v3.2.0_2020-06-28,29575,tct_dc_cert,360387,complete,176.427982118,45.0147650242,2.559852544E9,"WORST_CASE(?,O(n^2))",CERTIFIED,0.95
516988871,Derivational_Complexity_Full_Rewriting/Mixed_SRS/08-oppelt08.xml,13150375,tct-trs_v3.2.0_2020-06-28,29575,tct_dc_cert,360387,complete,1169.39351791,297.281042099,5.20159232E9,MAYBE,-,-
516988872,Derivational_Complexity_Full_Rewriting/Mixed_SRS/07.xml,13150376,tct-trs_v3.2.0_2020-06-28,29575,tct_dc_cert,360387,complete,568.956909149,296.538800955,3.43748608E9,MAYBE,-,-
516988873,Derivational_Complexity_Full_Rewriting/Mixed_SRS/2.xml,13150377,tct-trs_v3.2.0_2020-06-28,29575,tct_dc_cert,360387,complete,1061.10097817,296.415597916,2.020470784E9,MAYBE,-,-
516988874,Derivational_Complexity_Full_Rewriting/Mixed_SRS/09.xml,13150378,tct-trs_v3.2.0_2020-06-28,29575,tct_dc_cert,360387,complete,880.701202719,296.55229187,3.77933824E9,MAYBE,-,-
516988875,Derivational_Complexity_Full_Rewriting/Mixed_SRS/turing_mult.xml,13150379,tct-trs_v3.2.0_2020-06-28,29575,tct_dc_cert,360387,complete,1184.28305329,296.311686993,1.308110848E9,MAYBE,-,-
516988876,Derivational_Complexity_Full_Rewriting/Mixed_SRS/01-oppelt08.xml,13150380,tct-trs_v3.2.0_2020-06-28,29575,tct_dc_cert,360387,complete,1182.90083618,296.183071852,5.7565184E8,MAYBE,-,-
516988877,Derivational_Complexity_Full_Rewriting/Mixed_SRS/03-oppelt08.xml,13150381,tct-trs_v3.2.0_2020-06-28,29575,tct_dc_cert,360387,complete,899.494506661,296.161706924,5.68963072E8,MAYBE,-,-
516988878,Derivational_Complexity_Full_Rewriting/Mixed_SRS/02-oppelt08.xml,13150382,tct-trs_v3.2.0_2020-06-28,29575,tct_dc_cert,360387,complete,1016.50048873,296.194545984,6.74963456E8,MAYBE,-,-
