pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result,output-size
517114834,Haskell/full_haskell/Prelude_fmap_4.hs,13156751,AProVE21,33789,standard,551423,complete,12.368960805,4.64688396454,7.3967616E8,YES,4438
517114835,Haskell/full_haskell/Queue_listToQueue_1.hs,13156752,AProVE21,33789,standard,551423,complete,12.590326189,4.75149083138,7.58542336E8,YES,2459
517114836,Haskell/full_haskell/Prelude_showSigned_1.hs,13156753,AProVE21,33789,standard,551423,complete,15.975675758,5.59532213211,1.008779264E9,YES,95586
517114837,Haskell/full_haskell/Monad_zipWithM_2.hs,13156754,AProVE21,33789,standard,551423,complete,16.135151689,5.69890403748,1.0591232E9,MAYBE,33973
517114838,Haskell/full_haskell/Prelude_readParen_2.hs,13156755,AProVE21,33789,standard,551423,complete,218.454941874,193.601123095,9.788186624E9,MAYBE,49580
517114839,Haskell/full_haskell/Prelude_fromInteger_3.hs,13156756,AProVE21,33789,standard,551423,complete,12.976065493,4.8075671196,7.43063552E8,YES,2756
517114840,Haskell/full_haskell/Prelude_index_2.hs,13156757,AProVE21,33789,standard,551423,complete,12.747538669,10.0642120838,7.35916032E8,YES,3379
517114841,Haskell/full_haskell/Prelude_seq_1.hs,13156758,AProVE21,33789,standard,551423,complete,12.33473892,8.35931491852,7.27515136E8,YES,2097
517114842,Haskell/full_haskell/FiniteMap_delListFromFM_7.hs,13156759,AProVE21,33789,standard,551423,complete,216.837585871,106.783317804,3.932393472E9,YES,38535564
517114843,Haskell/full_haskell/List_sort_10.hs,13156760,AProVE21,33789,standard,551423,complete,43.240375519,18.1459469795,2.120704E9,YES,1061800
517114844,Haskell/full_haskell/FiniteMap_addListToFM_C_8.hs,13156761,AProVE21,33789,standard,551423,complete,105.909770525,62.1718330383,3.136434176E9,YES,6696890
517114845,Haskell/full_haskell/Prelude_show_4.hs,13156762,AProVE21,33789,standard,551423,complete,284.242798494,256.164223909,9.8850816E9,MAYBE,14005
517114846,Haskell/full_haskell/FiniteMap_eltsFM_LE_12.hs,13156763,AProVE21,33789,standard,551423,complete,32.173190954,12.5657119751,1.506459648E9,YES,753013
517114847,Haskell/full_haskell/List_isSuffixOf_2.hs,13156764,AProVE21,33789,standard,551423,complete,18.478276194,6.66994285583,1.128374272E9,YES,174377
517114848,Haskell/full_haskell/Prelude_mapM_1.hs,13156765,AProVE21,33789,standard,551423,complete,14.564960275,5.26824188232,9.92055296E8,MAYBE,57531
517114849,Haskell/full_haskell/Prelude_min_10.hs,13156766,AProVE21,33789,standard,551423,complete,23.608545321,8.27393507957,1.471561728E9,YES,392275
517114850,Haskell/full_haskell/Prelude_LTEQ_5.hs,13156767,AProVE21,33789,standard,551423,complete,12.179783496,4.72008919716,7.4846208E8,YES,17534
517114851,Haskell/full_haskell/FiniteMap_minusFM_5.hs,13156768,AProVE21,33789,standard,551423,complete,84.865031622,47.3279550076,4.606160896E9,YES,4998543
517114852,Haskell/full_haskell/Monad_mzero_3.hs,13156769,AProVE21,33789,standard,551423,complete,13.706046437,5.07844090462,8.09787392E8,YES,2915
517114853,Haskell/full_haskell/Prelude_scanr_1.hs,13156770,AProVE21,33789,standard,551423,complete,13.368811297,4.86505508423,7.42412288E8,YES,7530
517114854,Haskell/full_haskell/FiniteMap_foldFM_LE_10.hs,13156771,AProVE21,33789,standard,551423,complete,39.5822622,19.2147769928,2.280136704E9,YES,669014
517114855,Haskell/full_haskell/FiniteMap_maxFM_5.hs,13156772,AProVE21,33789,standard,551423,complete,16.141447388,6.00147414207,1.170014208E9,YES,7182
