pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result,certification-result,certification-time,output-size
487548393,SRS_Relative/Mixed_relative_SRS/dup02.xml,11771692,ttt2-1.20,29431,ttt2_cert,360056,complete,892.072891256,300.367514133,1.577119744E9,MAYBE,-,-,-
487548394,SRS_Relative/Mixed_relative_SRS/dup02.xml,11771692,AProVE,29458,certified,360177,complete,58.465927962,15.5276479721,5.834252288E9,YES,CERTIFIED,0.1,64588
487548409,SRS_Relative/Mixed_relative_SRS/dup03.xml,11771700,ttt2-1.20,29431,ttt2_cert,360056,complete,11.834851331,3.23756289482,1.467088896E9,YES,CERTIFIED,0.0,18455
487548410,SRS_Relative/Mixed_relative_SRS/dup03.xml,11771700,AProVE,29458,certified,360177,complete,54.071990734,14.4623539448,6.337282048E9,YES,CERTIFIED,0.0,9174
487548411,SRS_Relative/Mixed_relative_SRS/dup04.xml,11771701,ttt2-1.20,29431,ttt2_cert,360056,complete,890.941600458,300.371045113,1.771040768E9,MAYBE,-,-,-
487548412,SRS_Relative/Mixed_relative_SRS/dup04.xml,11771701,AProVE,29458,certified,360177,complete,386.421972652,108.024348021,1.0891390976E10,YES,CERTIFIED,0.1,33913
487548427,SRS_Relative/Mixed_relative_SRS/un01.xml,11771709,ttt2-1.20,29431,ttt2_cert,360056,complete,892.099007419,300.376260996,1.408462848E9,MAYBE,-,-,-
487548428,SRS_Relative/Mixed_relative_SRS/un01.xml,11771709,AProVE,29458,certified,360177,complete,71.231691087,19.501832962,6.065729536E9,YES,CERTIFIED,0.1,24647
487548403,SRS_Relative/Mixed_relative_SRS/un03.xml,11771697,ttt2-1.20,29431,ttt2_cert,360056,complete,892.241230367,300.379734039,2.220036096E9,MAYBE,-,-,-
487548404,SRS_Relative/Mixed_relative_SRS/un03.xml,11771697,AProVE,29458,certified,360177,complete,985.762146652,300.69745779,1.6019042304E10,MAYBE,-,-,-
487548401,SRS_Relative/Mixed_relative_SRS/zr01.xml,11771696,ttt2-1.20,29431,ttt2_cert,360056,complete,3.834603105,1.43843102455,9.3902848E8,YES,CERTIFIED,0.1,25538
487548402,SRS_Relative/Mixed_relative_SRS/zr01.xml,11771696,AProVE,29458,certified,360177,complete,6.343099504,2.36530804634,5.98802432E8,YES,CERTIFIED,0.0,9502
487548421,SRS_Relative/Mixed_relative_SRS/zr02.xml,11771706,ttt2-1.20,29431,ttt2_cert,360056,complete,7.446950296,2.14449596405,1.060507648E9,YES,CERTIFIED,0.1,31244
487548422,SRS_Relative/Mixed_relative_SRS/zr02.xml,11771706,AProVE,29458,certified,360177,complete,8.003731687,2.8740530014,1.184456704E9,YES,CERTIFIED,0.1,21906
487548391,SRS_Relative/Mixed_relative_SRS/zr02new.xml,11771691,ttt2-1.20,29431,ttt2_cert,360056,complete,14.619587512,3.9265100956,1.110745088E9,YES,CERTIFIED,0.1,43544
487548392,SRS_Relative/Mixed_relative_SRS/zr02new.xml,11771691,AProVE,29458,certified,360177,complete,9.576441844,3.52930402756,1.459511296E9,YES,CERTIFIED,0.1,31550
487548425,SRS_Relative/Mixed_relative_SRS/zr03.xml,11771708,ttt2-1.20,29431,ttt2_cert,360056,complete,1.379616107,0.598891973495,3.56007936E8,YES,CERTIFIED,0.0,11069
487548426,SRS_Relative/Mixed_relative_SRS/zr03.xml,11771708,AProVE,29458,certified,360177,complete,4.234647023,1.85644388199,3.5616768E8,YES,CERTIFIED,0.0,3279
487548429,SRS_Relative/Mixed_relative_SRS/zr04.xml,11771710,ttt2-1.20,29431,ttt2_cert,360056,complete,892.171218169,300.314917803,1.345028096E9,MAYBE,-,-,-
487548430,SRS_Relative/Mixed_relative_SRS/zr04.xml,11771710,AProVE,29458,certified,360177,complete,17.192541263,5.21142101288,1.945935872E9,YES,CERTIFIED,0.1,45018
487548413,SRS_Relative/Mixed_relative_SRS/zr04new.xml,11771702,ttt2-1.20,29431,ttt2_cert,360056,complete,891.548184706,300.399348021,1.309310976E9,MAYBE,-,-,-
487548414,SRS_Relative/Mixed_relative_SRS/zr04new.xml,11771702,AProVE,29458,certified,360177,complete,14.37970775,4.38195991516,2.08023552E9,YES,CERTIFIED,0.1,45018
487548419,SRS_Relative/Mixed_relative_SRS/zr05.xml,11771705,ttt2-1.20,29431,ttt2_cert,360056,complete,1.933202615,0.737339019775,6.11336192E8,YES,CERTIFIED,0.0,11153
487548420,SRS_Relative/Mixed_relative_SRS/zr05.xml,11771705,AProVE,29458,certified,360177,complete,5.127854302,2.03010892868,4.38542336E8,YES,CERTIFIED,0.0,8982
487548405,SRS_Relative/Mixed_relative_SRS/zr06.xml,11771698,ttt2-1.20,29431,ttt2_cert,360056,complete,2.166920843,0.847210168839,6.69691904E8,YES,CERTIFIED,0.0,11237
487548406,SRS_Relative/Mixed_relative_SRS/zr06.xml,11771698,AProVE,29458,certified,360177,complete,5.959182802,2.23550486565,5.08555264E8,YES,CERTIFIED,0.0,13324
487548397,SRS_Relative/Mixed_relative_SRS/zr07.xml,11771694,ttt2-1.20,29431,ttt2_cert,360056,complete,3.091590621,1.06508493423,6.64858624E8,YES,CERTIFIED,0.0,17363
487548398,SRS_Relative/Mixed_relative_SRS/zr07.xml,11771694,AProVE,29458,certified,360177,complete,8.366590171,3.6142809391,1.106710528E9,YES,CERTIFIED,0.0,8082
487548407,SRS_Relative/Mixed_relative_SRS/zr08.xml,11771699,ttt2-1.20,29431,ttt2_cert,360056,complete,5.24136016,1.54995083809,7.40265984E8,YES,CERTIFIED,0.1,24853
487548408,SRS_Relative/Mixed_relative_SRS/zr08.xml,11771699,AProVE,29458,certified,360177,complete,8.985923426,3.11470293999,9.91494144E8,YES,CERTIFIED,0.0,12114
487548395,SRS_Relative/Mixed_relative_SRS/zr09.xml,11771693,ttt2-1.20,29431,ttt2_cert,360056,complete,2.582608903,0.900850057602,5.3004288E8,YES,CERTIFIED,0.0,19106
487548396,SRS_Relative/Mixed_relative_SRS/zr09.xml,11771693,AProVE,29458,certified,360177,complete,6.792587645,2.56765604019,7.28653824E8,YES,CERTIFIED,0.0,9352
487548415,SRS_Relative/Mixed_relative_SRS/zr10.xml,11771703,ttt2-1.20,29431,ttt2_cert,360056,complete,5.846845323,1.72103595734,1.020362752E9,YES,CERTIFIED,0.0,15812
487548416,SRS_Relative/Mixed_relative_SRS/zr10.xml,11771703,AProVE,29458,certified,360177,complete,13.683022912,4.25164318085,1.522880512E9,YES,CERTIFIED,0.1,35977
487548399,SRS_Relative/Mixed_relative_SRS/zr11.xml,11771695,ttt2-1.20,29431,ttt2_cert,360056,complete,4.794310744,1.50109910965,9.84969216E8,YES,CERTIFIED,0.1,18440
487548400,SRS_Relative/Mixed_relative_SRS/zr11.xml,11771695,AProVE,29458,certified,360177,complete,16.370821462,4.99616789818,2.45686272E9,YES,CERTIFIED,0.1,47211
487548423,SRS_Relative/Mixed_relative_SRS/zr12.xml,11771707,ttt2-1.20,29431,ttt2_cert,360056,complete,3.203505891,1.03380608559,3.92585216E8,YES,CERTIFIED,0.1,26536
487548424,SRS_Relative/Mixed_relative_SRS/zr12.xml,11771707,AProVE,29458,certified,360177,complete,7.115477157,2.58304095268,7.61683968E8,YES,CERTIFIED,0.0,12794
487548417,SRS_Relative/Mixed_relative_SRS/zr13.xml,11771704,ttt2-1.20,29431,ttt2_cert,360056,complete,1.006791417,0.490848064423,2.65945088E8,NO,CERTIFIED,0.0,9210
487548418,SRS_Relative/Mixed_relative_SRS/zr13.xml,11771704,AProVE,29458,certified,360177,complete,3.769216812,1.68702507019,3.30903552E8,NO,CERTIFIED,0.0,3239
487548447,SRS_Relative/Waldmann_06_relative/r1.xml,11771719,ttt2-1.20,29431,ttt2_cert,360056,complete,8.753420235,7.34496212006,3.14232832E8,MAYBE,-,-,-
487548448,SRS_Relative/Waldmann_06_relative/r1.xml,11771719,AProVE,29458,certified,360177,complete,0.358871858,0.297007799149,7.8979072E7,MAYBE,-,-,-
487548439,SRS_Relative/Waldmann_06_relative/r10.xml,11771715,ttt2-1.20,29431,ttt2_cert,360056,complete,892.120789312,300.307567835,1.900171264E9,MAYBE,-,-,-
487548440,SRS_Relative/Waldmann_06_relative/r10.xml,11771715,AProVE,29458,certified,360177,complete,476.177291296,119.926315069,9.560621056E9,YES,CERTIFIED,0.0,8567
487548433,SRS_Relative/Waldmann_06_relative/r2.xml,11771712,ttt2-1.20,29431,ttt2_cert,360056,complete,9.588489186,7.35683894157,4.7480832E8,MAYBE,-,-,-
487548434,SRS_Relative/Waldmann_06_relative/r2.xml,11771712,AProVE,29458,certified,360177,complete,0.360453305,0.460925102234,8.0891904E7,MAYBE,-,-,-
487548435,SRS_Relative/Waldmann_06_relative/r3.xml,11771713,ttt2-1.20,29431,ttt2_cert,360056,complete,3.167672063,1.06153106689,7.79444224E8,YES,CERTIFIED,0.0,10265
487548436,SRS_Relative/Waldmann_06_relative/r3.xml,11771713,AProVE,29458,certified,360177,complete,60.52970865,16.9606070518,5.207785472E9,YES,CERTIFIED,0.1,32329
487548437,SRS_Relative/Waldmann_06_relative/r4.xml,11771714,ttt2-1.20,29431,ttt2_cert,360056,complete,891.930130903,300.325437069,1.16539392E9,MAYBE,-,-,-
487548438,SRS_Relative/Waldmann_06_relative/r4.xml,11771714,AProVE,29458,certified,360177,complete,945.60628242,238.021062136,1.5492902912E10,YES,CERTIFIED,3.0,1595701
