pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result,certification-result,certification-time
516955694,SRS_Standard/Secret_05_SRS/aprove1.xml,13152058,ttt2-1.20,33885,ttt2_cert,552235,complete,30.532791496,7.98477196693,1.449771008E9,YES,CERTIFIED,0.17
516955695,SRS_Standard/Secret_05_SRS/aprove1.xml,13152058,AProVE21,33789,certified,552179,complete,40.114969841,11.0388791561,1.574539264E9,YES,CERTIFIED,0.29
516955696,SRS_Standard/Secret_05_SRS/aprove1.xml,13152058,NaTT 1.6.2,33890,Certifiable,552278,complete,0.257504234,0.240161895752,1.6801792E7,MAYBE,-,-
516955697,SRS_Standard/Secret_05_SRS/jambox2.xml,13152059,ttt2-1.20,33885,ttt2_cert,552235,complete,952.935903675,300.306427002,2.470948864E9,MAYBE,-,-
516955698,SRS_Standard/Secret_05_SRS/jambox2.xml,13152059,AProVE21,33789,certified,552179,complete,1164.18247384,292.567634821,1.8623152128E10,MAYBE,-,-
516955699,SRS_Standard/Secret_05_SRS/jambox2.xml,13152059,NaTT 1.6.2,33890,Certifiable,552278,complete,0.850791821,0.802748203278,2.8205056E7,MAYBE,-,-
516955700,SRS_Standard/Secret_05_SRS/jambox5.xml,13152060,ttt2-1.20,33885,ttt2_cert,552235,complete,952.868964537,300.347136974,3.180224512E9,MAYBE,-,-
516955701,SRS_Standard/Secret_05_SRS/jambox5.xml,13152060,AProVE21,33789,certified,552179,complete,39.132973422,10.6801130772,1.76074752E9,YES,CERTIFIED,0.20
516955702,SRS_Standard/Secret_05_SRS/jambox5.xml,13152060,NaTT 1.6.2,33890,Certifiable,552278,complete,0.347669847,0.379489183426,2.3404544E7,MAYBE,-,-
516955703,SRS_Standard/Secret_05_SRS/matchbox1.xml,13152061,ttt2-1.20,33885,ttt2_cert,552235,complete,8.922190664,2.52696204185,1.151197184E9,YES,CERTIFIED,0.10
516955704,SRS_Standard/Secret_05_SRS/matchbox1.xml,13152061,AProVE21,33789,certified,552179,complete,23.902908644,6.83213090897,1.374400512E9,YES,CERTIFIED,0.22
516955705,SRS_Standard/Secret_05_SRS/matchbox1.xml,13152061,NaTT 1.6.2,33890,Certifiable,552278,complete,2.431394065,1.92244386673,5.8114048E7,YES,CERTIFIED,0.26
516955706,SRS_Standard/Secret_05_SRS/torpa1.xml,13152062,ttt2-1.20,33885,ttt2_cert,552235,complete,21.621093712,5.72205305099,1.296580608E9,YES,CERTIFIED,0.42
516955707,SRS_Standard/Secret_05_SRS/torpa1.xml,13152062,AProVE21,33789,certified,552179,complete,14.808967031,4.50013995171,1.260126208E9,YES,CERTIFIED,0.08
516955708,SRS_Standard/Secret_05_SRS/torpa1.xml,13152062,NaTT 1.6.2,33890,Certifiable,552278,complete,0.415294624,0.396766901016,1.9202048E7,MAYBE,-,-
516955709,SRS_Standard/Secret_05_SRS/jambox4.xml,13152063,ttt2-1.20,33885,ttt2_cert,552235,complete,28.67240954,7.47580814362,1.336090624E9,YES,CERTIFIED,0.10
516955710,SRS_Standard/Secret_05_SRS/jambox4.xml,13152063,AProVE21,33789,certified,552179,complete,23.059990006,6.68949389458,1.502367744E9,YES,CERTIFIED,0.18
516955711,SRS_Standard/Secret_05_SRS/jambox4.xml,13152063,NaTT 1.6.2,33890,Certifiable,552278,complete,0.267196769,0.298254966736,1.7678336E7,MAYBE,-,-
516955712,SRS_Standard/Secret_05_SRS/jambox3.xml,13152064,ttt2-1.20,33885,ttt2_cert,552235,complete,953.170585596,300.372598886,2.989350912E9,MAYBE,-,-
516955713,SRS_Standard/Secret_05_SRS/jambox3.xml,13152064,AProVE21,33789,certified,552179,complete,79.438009741,20.8105230331,2.736541696E9,YES,CERTIFIED,0.14
516955714,SRS_Standard/Secret_05_SRS/jambox3.xml,13152064,NaTT 1.6.2,33890,Certifiable,552278,complete,0.485903841,0.499893903732,2.3105536E7,MAYBE,-,-
