pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result,output-size
516328974,SRS_Relative/ICFP_2010_relative/132738.xml,13155835,NaTT 2.1,33842,default,552075,timeout (wallclock),301.011434656,301.010226011,4.11680768E8,MAYBE,239
516328975,SRS_Relative/ICFP_2010_relative/132738.xml,13155835,ttt2-1.20,29431,ttt2,360055,complete,937.773360575,300.093774796,2.896191488E9,MAYBE,10000
516328976,SRS_Relative/ICFP_2010_relative/132738.xml,13155835,matchbox-2021-06-18b,33630,tc21-rel.sh,550934,complete,27.324660361,11.470870018,1.291526144E9,YES,807111
516328977,SRS_Relative/ICFP_2010_relative/132738.xml,13155835,AProVE21,33789,standard,551423,complete,48.217085847,12.9648649693,2.724171776E9,YES,354195
516328978,SRS_Relative/ICFP_2010_relative/132738.xml,13155835,MnM 3.18 29June TMP,33827,default,552058,complete,8.44722953,2.84495186806,3.545792512E9,YES,131510
516328979,SRS_Relative/ICFP_2010_relative/137809.xml,13155836,NaTT 2.1,33842,default,552075,timeout (wallclock),301.101242109,301.036039114,2.4088576E8,MAYBE,239
516328980,SRS_Relative/ICFP_2010_relative/137809.xml,13155836,ttt2-1.20,29431,ttt2,360055,complete,937.84015036,299.968992949,3.014340608E9,MAYBE,9516
516328981,SRS_Relative/ICFP_2010_relative/137809.xml,13155836,matchbox-2021-06-18b,33630,tc21-rel.sh,550934,timeout (wallclock),630.465349028,301.053992033,1.2170846208E10,MAYBE,246
516328982,SRS_Relative/ICFP_2010_relative/137809.xml,13155836,AProVE21,33789,standard,551423,timeout (wallclock),1179.99114653,301.049592018,1.6804749312E10,MAYBE,243
516328983,SRS_Relative/ICFP_2010_relative/137809.xml,13155836,MnM 3.18 29June TMP,33827,default,552058,complete,19.220924668,6.16440415382,4.365750272E9,YES,325516
516328984,SRS_Relative/ICFP_2010_relative/3467.xml,13155837,NaTT 2.1,33842,default,552075,timeout (wallclock),301.071943575,301.06178689,4.3290624E7,MAYBE,242
516328985,SRS_Relative/ICFP_2010_relative/3467.xml,13155837,ttt2-1.20,29431,ttt2,360055,complete,937.18087985,299.5456779,2.425581568E9,MAYBE,3732
516328986,SRS_Relative/ICFP_2010_relative/3467.xml,13155837,matchbox-2021-06-18b,33630,tc21-rel.sh,550934,complete,18.674111171,7.50633692741,7.01136896E8,YES,599104
516328987,SRS_Relative/ICFP_2010_relative/3467.xml,13155837,AProVE21,33789,standard,551423,timeout (wallclock),1183.28191865,301.050194979,1.5805853696E10,MAYBE,243
516328988,SRS_Relative/ICFP_2010_relative/3467.xml,13155837,MnM 3.18 29June TMP,33827,default,552058,complete,8.562885787,2.7698559761,1.728770048E9,YES,122566
516328989,SRS_Relative/ICFP_2010_relative/3770.xml,13155838,NaTT 2.1,33842,default,552075,timeout (wallclock),301.041196875,301.044342041,3.8772736E7,MAYBE,239
516328990,SRS_Relative/ICFP_2010_relative/3770.xml,13155838,ttt2-1.20,29431,ttt2,360055,complete,937.153024347,299.532617092,2.476601344E9,MAYBE,3675
516328991,SRS_Relative/ICFP_2010_relative/3770.xml,13155838,matchbox-2021-06-18b,33630,tc21-rel.sh,550934,timeout (wallclock),678.566993125,301.008764029,3.554310144E10,MAYBE,243
516328992,SRS_Relative/ICFP_2010_relative/3770.xml,13155838,AProVE21,33789,standard,551423,timeout (wallclock),1178.67400161,301.008733034,1.5778480128E10,MAYBE,243
516328993,SRS_Relative/ICFP_2010_relative/3770.xml,13155838,MnM 3.18 29June TMP,33827,default,552058,timeout (wallclock),955.579991297,301.031642914,4.2794070016E10,MAYBE,242
516328994,SRS_Relative/ICFP_2010_relative/4819.xml,13155839,NaTT 2.1,33842,default,552075,timeout (wallclock),301.095661287,301.051594973,4.8984064E7,MAYBE,239
516328995,SRS_Relative/ICFP_2010_relative/4819.xml,13155839,ttt2-1.20,29431,ttt2,360055,complete,931.445218271,299.536473036,2.525806592E9,MAYBE,3780
516328996,SRS_Relative/ICFP_2010_relative/4819.xml,13155839,matchbox-2021-06-18b,33630,tc21-rel.sh,550934,complete,19.387563079,7.75309801102,6.17099264E8,YES,617285
516328997,SRS_Relative/ICFP_2010_relative/4819.xml,13155839,AProVE21,33789,standard,551423,complete,82.923299501,21.6031680107,4.65252352E9,YES,419188
516328998,SRS_Relative/ICFP_2010_relative/4819.xml,13155839,MnM 3.18 29June TMP,33827,default,552058,complete,8.26773093,2.67899489403,1.665953792E9,YES,124705
516328999,SRS_Relative/ICFP_2010_relative/139025.xml,13155840,NaTT 2.1,33842,default,552075,timeout (wallclock),304.644403575,301.079902172,6.93387264E8,MAYBE,242
516329000,SRS_Relative/ICFP_2010_relative/139025.xml,13155840,ttt2-1.20,29431,ttt2,360055,complete,937.415898179,300.146851063,2.798276608E9,MAYBE,10000
516329001,SRS_Relative/ICFP_2010_relative/139025.xml,13155840,matchbox-2021-06-18b,33630,tc21-rel.sh,550934,complete,25.899260317,10.8524239063,1.36699904E9,YES,807044
516329002,SRS_Relative/ICFP_2010_relative/139025.xml,13155840,AProVE21,33789,standard,551423,complete,51.187227264,13.9868969917,3.026497536E9,YES,400515
516329003,SRS_Relative/ICFP_2010_relative/139025.xml,13155840,MnM 3.18 29June TMP,33827,default,552058,complete,7.526516735,2.40919613838,3.523731456E9,YES,139201
516329004,SRS_Relative/ICFP_2010_relative/3995.xml,13155841,NaTT 2.1,33842,default,552075,timeout (wallclock),301.069232878,301.008791924,5.0675712E7,MAYBE,242
516329005,SRS_Relative/ICFP_2010_relative/3995.xml,13155841,ttt2-1.20,29431,ttt2,360055,complete,937.291114289,299.515462875,2.489184256E9,MAYBE,3879
516329006,SRS_Relative/ICFP_2010_relative/3995.xml,13155841,matchbox-2021-06-18b,33630,tc21-rel.sh,550934,complete,18.266240976,7.33945298195,8.1815552E8,YES,619054
516329007,SRS_Relative/ICFP_2010_relative/3995.xml,13155841,AProVE21,33789,standard,551423,timeout (wallclock),1178.99639873,301.009603977,1.5845711872E10,MAYBE,243
516329008,SRS_Relative/ICFP_2010_relative/3995.xml,13155841,MnM 3.18 29June TMP,33827,default,552058,complete,9.228908087,2.98428416252,1.817133056E9,YES,124878
516329009,SRS_Relative/ICFP_2010_relative/3705.xml,13155842,NaTT 2.1,33842,default,552075,timeout (wallclock),301.022449107,301.03429389,4.7648768E7,MAYBE,239
516329010,SRS_Relative/ICFP_2010_relative/3705.xml,13155842,ttt2-1.20,29431,ttt2,360055,complete,936.912603788,299.527540207,2.62381568E9,MAYBE,3828
516329011,SRS_Relative/ICFP_2010_relative/3705.xml,13155842,matchbox-2021-06-18b,33630,tc21-rel.sh,550934,timeout (wallclock),684.985884902,301.051511049,3.5039711232E10,MAYBE,246
516329012,SRS_Relative/ICFP_2010_relative/3705.xml,13155842,AProVE21,33789,standard,551423,timeout (wallclock),1177.22795101,301.044599056,1.57960192E10,MAYBE,240
516329013,SRS_Relative/ICFP_2010_relative/3705.xml,13155842,MnM 3.18 29June TMP,33827,default,552058,complete,273.645717522,87.9611651897,3.7653766144E10,YES,121501
516329014,SRS_Relative/ICFP_2010_relative/5011.xml,13155843,NaTT 2.1,33842,default,552075,complete,0.948263893,0.988779067993,3.5946496E7,MAYBE,4036
