pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result,output-size
516333037,Higher_Order_Rewriting_Union_Beta/Hamana_17/slml.xml,13158271,SizeChangeTool_v2019,22292,default,325830,complete,0.00905406,0.0131740570068,3223552.0,MAYBE,338
516333038,Higher_Order_Rewriting_Union_Beta/Hamana_17/slml.xml,13158271,Wanda 2.2a,29300,default,359682,complete,78.761380503,78.7901918888,1.208909824E9,MAYBE,2078
516333039,Higher_Order_Rewriting_Union_Beta/Hamana_17/lambda_sum.xml,13158272,SizeChangeTool_v2019,22292,default,325830,complete,0.007905923,0.0123310089111,3891200.0,YES,243
516333040,Higher_Order_Rewriting_Union_Beta/Hamana_17/lambda_sum.xml,13158272,Wanda 2.2a,29300,default,359682,complete,0.058901339,0.107197999954,2605056.0,YES,3811
516333041,Higher_Order_Rewriting_Union_Beta/Hamana_17/restriction.xml,13158273,SizeChangeTool_v2019,22292,default,325830,complete,0.007043994,0.0607311725616,3215360.0,MAYBE,335
516333042,Higher_Order_Rewriting_Union_Beta/Hamana_17/restriction.xml,13158273,Wanda 2.2a,29300,default,359682,complete,10.407898653,10.4627799988,4.34388992E8,YES,7306
516333043,Higher_Order_Rewriting_Union_Beta/Hamana_17/DicosmoKesner93.xml,13158274,SizeChangeTool_v2019,22292,default,325830,complete,0.008583556,0.0556600093842,3637248.0,MAYBE,339
516333044,Higher_Order_Rewriting_Union_Beta/Hamana_17/DicosmoKesner93.xml,13158274,Wanda 2.2a,29300,default,359682,complete,0.127332424,0.174593925476,9252864.0,YES,5386
516333045,Higher_Order_Rewriting_Union_Beta/Hamana_17/churchNum.xml,13158275,SizeChangeTool_v2019,22292,default,325830,complete,0.008295766,0.0486629009247,3612672.0,YES,243
516333046,Higher_Order_Rewriting_Union_Beta/Hamana_17/churchNum.xml,13158275,Wanda 2.2a,29300,default,359682,timeout (wallclock),302.870816378,301.046977997,2.8031295488E10,MAYBE,239
516333047,Higher_Order_Rewriting_Union_Beta/Hamana_17/lambda_prod.xml,13158276,SizeChangeTool_v2019,22292,default,325830,complete,0.007499675,0.0337941646576,3231744.0,MAYBE,336
516333048,Higher_Order_Rewriting_Union_Beta/Hamana_17/lambda_prod.xml,13158276,Wanda 2.2a,29300,default,359682,complete,0.081850163,0.0920970439911,7356416.0,YES,4597
