pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result,certification-result,certification-time,certification-err
517004737,Runtime_Complexity_Full_Rewriting/AProVE_04/IJCAR_18.xml,13160780,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,732.421942463,296.183918953,2.7671871488E10,MAYBE,-,-,-
517004738,Runtime_Complexity_Full_Rewriting/AProVE_04/Liveness6.2.xml,13160781,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,827.433676356,296.296820164,4.45906944E8,MAYBE,-,-,-
517004739,Runtime_Complexity_Full_Rewriting/AProVE_04/rta1.xml,13160782,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,927.493673704,296.169234037,9.968386048E9,MAYBE,-,-,-
517004740,Runtime_Complexity_Full_Rewriting/AG01/#3.6.xml,13160714,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,32.158979706,11.919285059,3.03886336E8,MAYBE,-,-,-
517004741,Runtime_Complexity_Full_Rewriting/AG01/#3.13.xml,13160715,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,timeout (wallclock),887.301197959,301.087993145,1.736708096E9,--,-,-,-
517004742,Runtime_Complexity_Full_Rewriting/AG01/#3.5a.xml,13160716,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,31.621118651,10.7769141197,3.04201728E8,MAYBE,-,-,-
517004743,Runtime_Complexity_Full_Rewriting/AG01/#3.1.xml,13160717,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,13.767291859,5.09551501274,2.07548416E8,MAYBE,-,-,-
517004744,Runtime_Complexity_Full_Rewriting/AG01/#3.54.xml,13160718,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,0.029573779,0.0689940452576,1.1051008E7,MAYBE,-,-,-
517004745,Runtime_Complexity_Full_Rewriting/AG01/#3.53.xml,13160719,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,42.887567416,21.7818601131,3.53067008E8,MAYBE,-,-,-
517004746,Runtime_Complexity_Full_Rewriting/AG01/#3.26.xml,13160720,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,149.698938897,54.9750521183,1.999872E8,MAYBE,-,-,-
517004747,Runtime_Complexity_Full_Rewriting/AG01/#3.37.xml,13160721,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,0.084181439,0.0468480587006,2.1540864E7,"WORST_CASE(?,O(n^1))",CERTIFIED,0.10,-
517004748,Runtime_Complexity_Full_Rewriting/AG01/#3.42.xml,13160722,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,35.169398775,14.592592001,2.6650624E8,MAYBE,-,-,-
517004749,Runtime_Complexity_Full_Rewriting/AG01/#3.39.xml,13160723,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,31.846502075,13.7056548595,7.77039872E8,MAYBE,-,-,-
517004750,Runtime_Complexity_Full_Rewriting/AG01/#3.17a.xml,13160724,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,timeout (wallclock),448.182960838,301.008543968,1.467518976E9,--,-,-,-
517004751,Runtime_Complexity_Full_Rewriting/AG01/#3.53b.xml,13160725,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,3.033681239,1.20143198967,1.04640512E8,"WORST_CASE(?,O(n^2))",CERTIFIED,0.17,-
517004752,Runtime_Complexity_Full_Rewriting/AG01/#3.6b.xml,13160726,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,32.379971704,13.1066539288,4.12147712E8,MAYBE,-,-,-
